,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,50685,consent.html,external-html,0,51178,0.0-0.0,5ysxnszs6rsjwdezmb33,female,literal,,,,,,
1,6169,,image-button-response,1,57356,0.0-1.0,5ysxnszs6rsjwdezmb33,female,literal,check-1.png,1.0,check1,,,
2,5845,,image-button-response,2,63204,0.0-2.0,5ysxnszs6rsjwdezmb33,female,literal,check-2.png,2.0,check2,,,
3,78495,,instructions,3,141701,0.0-3.0,5ysxnszs6rsjwdezmb33,female,literal,,,,"[{""page_index"":0,""viewing_time"":14157},{""page_index"":1,""viewing_time"":39944},{""page_index"":2,""viewing_time"":22728},{""page_index"":3,""viewing_time"":1665}]",,
4,123545,,html-slider-response,4,265257,0.0-4.0,5ysxnszs6rsjwdezmb33,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>",,trial,,45.0,
5,393967,,survey-text,5,659227,0.0-5.0,5ysxnszs6rsjwdezmb33,female,literal,,,description,,,"{""Q0"":""Jennifer has a heart of gold, she is in a serious condition, she undergo a complicated thyroid surgery, she was diagnosed with stage II Lymphoma. She started undergoing chemotherapy the week after her surgery and she will be receiving treatment every 21 days for the next 3-4 months. Please we really need your help to save and fund Jennifer life for a health living, Any amount will be greatly appreciated. ""}"
6,31969,,survey-likert,6,691200,0.0-6.0-0.0,5ysxnszs6rsjwdezmb33,female,literal,,,urgent,,,"{""Q0"":4}"
7,4104,,survey-likert,7,695308,0.0-6.0-1.0,5ysxnszs6rsjwdezmb33,female,literal,,,sympathy,,,"{""Q0"":6}"
8,32420,,survey-text,8,727731,0.0-7.0,5ysxnszs6rsjwdezmb33,female,literal,,,past-donations,,,"{""Q0"":""10""}"
9,5244,,survey-multi-choice,9,733020,0.0-8.0-0.0,5ysxnszs6rsjwdezmb33,female,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,5548,,survey-multi-choice,10,738573,0.0-8.0-1.0,5ysxnszs6rsjwdezmb33,female,literal,,,ff-cancer,,,"{""Q0"":""No""}"
11,17752,,survey-multi-choice,11,756333,0.0-9.0,5ysxnszs6rsjwdezmb33,female,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$100,000 through $149,999"",""Q3"":""Yes""}"
12,8586,,survey-text,12,764923,0.0-10.0,5ysxnszs6rsjwdezmb33,female,literal,,,age,,,"{""Q0"":""34""}"
13,130079,,survey-text,13,895003,0.0-11.0,5ysxnszs6rsjwdezmb33,female,literal,,,purpose,,,"{""Q0"":""The survey is to test how willing am able to donate to someone in need of help.""}"
14,2469,,survey-text,14,897477,0.0-12.0,5ysxnszs6rsjwdezmb33,female,literal,,,feedback,,,"{""Q0"":""""}"
15,31062,debrief.html,external-html,15,930142,0.0-13.0,5ysxnszs6rsjwdezmb33,female,literal,,,,,,
