,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,8415,consent.html,external-html,0,8523,0.0-0.0,squzwk7cw4df6xs0gzxn,male,battle,,,,,,
1,2274,,image-button-response,1,10802,0.0-1.0,squzwk7cw4df6xs0gzxn,male,battle,check-1.png,1.0,check1,,,
2,4033,,image-button-response,2,14837,0.0-2.0,squzwk7cw4df6xs0gzxn,male,battle,check-2.png,2.0,check2,,,
3,25590,,instructions,3,40428,0.0-3.0,squzwk7cw4df6xs0gzxn,male,battle,,,,"[{""page_index"":0,""viewing_time"":7095},{""page_index"":1,""viewing_time"":12972},{""page_index"":2,""viewing_time"":4069},{""page_index"":3,""viewing_time"":1453}]",,
4,38631,,html-slider-response,4,79063,0.0-4.0,squzwk7cw4df6xs0gzxn,male,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>",,trial,,30.0,
5,34368,,survey-text,5,113433,0.0-5.0,squzwk7cw4df6xs0gzxn,male,battle,,,description,,,"{""Q0"":""Cancer is very serious but he seems to be in be good spirits as he tries to battle it. ""}"
6,5984,,survey-likert,6,119419,0.0-6.0-0.0,squzwk7cw4df6xs0gzxn,male,battle,,,sympathy,,,"{""Q0"":4}"
7,10097,,survey-likert,7,129524,0.0-6.0-1.0,squzwk7cw4df6xs0gzxn,male,battle,,,urgent,,,"{""Q0"":5}"
8,4243,,survey-text,8,133773,0.0-7.0,squzwk7cw4df6xs0gzxn,male,battle,,,past-donations,,,"{""Q0"":""3""}"
9,5761,,survey-multi-choice,9,139537,0.0-8.0-0.0,squzwk7cw4df6xs0gzxn,male,battle,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,2461,,survey-multi-choice,10,142005,0.0-8.0-1.0,squzwk7cw4df6xs0gzxn,male,battle,,,self-cancer,,,"{""Q0"":""No""}"
11,11236,,survey-multi-choice,11,153253,0.0-9.0,squzwk7cw4df6xs0gzxn,male,battle,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
12,3184,,survey-text,12,156442,0.0-10.0,squzwk7cw4df6xs0gzxn,male,battle,,,age,,,"{""Q0"":""32""}"
13,2098,,survey-text,13,158542,0.0-11.0,squzwk7cw4df6xs0gzxn,male,battle,,,purpose,,,"{""Q0"":""""}"
14,1451,,survey-text,14,159994,0.0-12.0,squzwk7cw4df6xs0gzxn,male,battle,,,feedback,,,"{""Q0"":""""}"
15,6128,debrief.html,external-html,15,166385,0.0-13.0,squzwk7cw4df6xs0gzxn,male,battle,,,,,,
