,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,8316,consent.html,external-html,0,8434,0.0-0.0,7zaj9cca89skq6awbrcy,female,battle,,,,,,
1,2041,,image-button-response,1,10496,0.0-1.0,7zaj9cca89skq6awbrcy,female,battle,check-1.png,1.0,check1,,,
2,1868,,image-button-response,2,12371,0.0-2.0,7zaj9cca89skq6awbrcy,female,battle,check-2.png,2.0,check2,,,
3,8833,,instructions,3,21208,0.0-3.0,7zaj9cca89skq6awbrcy,female,battle,,,,"[{""page_index"":0,""viewing_time"":2710},{""page_index"":1,""viewing_time"":1899},{""page_index"":2,""viewing_time"":2230},{""page_index"":3,""viewing_time"":1990}]",,
4,199462,,html-slider-response,4,220689,0.0-4.0,7zaj9cca89skq6awbrcy,female,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>",,trial,,35.0,
5,106371,,survey-text,5,327098,0.0-5.0,7zaj9cca89skq6awbrcy,female,battle,,,description,,,"{""Q0"":""She is a needy guy. She real deserves aid to help her gain her health back. I wish quick recovery to her. She will be well with all the support from the donations. ""}"
6,13819,,survey-likert,6,340935,0.0-6.0-0.0,7zaj9cca89skq6awbrcy,female,battle,,,sympathy,,,"{""Q0"":6}"
7,7805,,survey-likert,7,348751,0.0-6.0-1.0,7zaj9cca89skq6awbrcy,female,battle,,,urgent,,,"{""Q0"":6}"
8,10943,,survey-text,8,359716,0.0-7.0,7zaj9cca89skq6awbrcy,female,battle,,,past-donations,,,"{""Q0"":""12""}"
9,5218,,survey-multi-choice,9,364953,0.0-8.0-0.0,7zaj9cca89skq6awbrcy,female,battle,,,ff-cancer,,,"{""Q0"":""No""}"
10,3483,,survey-multi-choice,10,368447,0.0-8.0-1.0,7zaj9cca89skq6awbrcy,female,battle,,,self-cancer,,,"{""Q0"":""No""}"
11,23046,,survey-multi-choice,11,391568,0.0-9.0,7zaj9cca89skq6awbrcy,female,battle,,,demographics,,,"{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
12,10782,,survey-text,12,402358,0.0-10.0,7zaj9cca89skq6awbrcy,female,battle,,,age,,,"{""Q0"":""20""}"
13,41731,,survey-text,13,444099,0.0-11.0,7zaj9cca89skq6awbrcy,female,battle,,,purpose,,,"{""Q0"":""People's behavior towards donating for needy and charity cases. ""}"
14,37332,,survey-text,14,481440,0.0-12.0,7zaj9cca89skq6awbrcy,female,battle,,,feedback,,,"{""Q0"":""Absolutely yes. There is need to give more to charity and needy situations. ""}"
15,36232,debrief.html,external-html,15,522591,0.0-13.0,7zaj9cca89skq6awbrcy,female,battle,,,,,,
