,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,57449,consent.html,external-html,0,57563,0.0-0.0,6p1ta90vnp1evpb1yqpp,male,literal,,,,,,
1,7024,,image-button-response,1,64593,0.0-1.0,6p1ta90vnp1evpb1yqpp,male,literal,check-1.png,1.0,check1,,,
2,6089,,image-button-response,2,70684,0.0-2.0,6p1ta90vnp1evpb1yqpp,male,literal,check-2.png,2.0,check2,,,
3,29703,,instructions,3,100389,0.0-3.0,6p1ta90vnp1evpb1yqpp,male,literal,,,,"[{""page_index"":0,""viewing_time"":6618},{""page_index"":1,""viewing_time"":18710},{""page_index"":2,""viewing_time"":2680},{""page_index"":3,""viewing_time"":1694}]",,
4,69020,,html-slider-response,4,169411,0.0-4.0,6p1ta90vnp1evpb1yqpp,male,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>",,trial,,25.0,
5,178458,,survey-text,5,347872,0.0-5.0,6p1ta90vnp1evpb1yqpp,male,literal,,,description,,,"{""Q0"":""JASON HAS STARTED CHENO TREATMENTS FOR STAGE II LYMPHOMA AFTER THYROID SURGERY.""}"
6,15913,,survey-likert,6,363787,0.0-6.0-0.0,6p1ta90vnp1evpb1yqpp,male,literal,,,sympathy,,,"{""Q0"":4}"
7,12122,,survey-likert,7,375912,0.0-6.0-1.0,6p1ta90vnp1evpb1yqpp,male,literal,,,urgent,,,"{""Q0"":3}"
8,19373,,survey-text,8,395289,0.0-7.0,6p1ta90vnp1evpb1yqpp,male,literal,,,past-donations,,,"{""Q0"":""100""}"
9,6702,,survey-multi-choice,9,401993,0.0-8.0-0.0,6p1ta90vnp1evpb1yqpp,male,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,6230,,survey-multi-choice,10,408225,0.0-8.0-1.0,6p1ta90vnp1evpb1yqpp,male,literal,,,ff-cancer,,,"{""Q0"":""No""}"
11,30804,,survey-multi-choice,11,439040,0.0-9.0,6p1ta90vnp1evpb1yqpp,male,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
12,16937,,survey-text,12,455979,0.0-10.0,6p1ta90vnp1evpb1yqpp,male,literal,,,age,,,"{""Q0"":""60""}"
13,6912,,survey-text,13,462893,0.0-11.0,6p1ta90vnp1evpb1yqpp,male,literal,,,purpose,,,"{""Q0"":""""}"
14,4427,,survey-text,14,467321,0.0-12.0,6p1ta90vnp1evpb1yqpp,male,literal,,,feedback,,,"{""Q0"":""""}"
15,44138,debrief.html,external-html,15,511830,0.0-13.0,6p1ta90vnp1evpb1yqpp,male,literal,,,,,,
