,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,18063,consent.html,external-html,0,19032,0.0-0.0,rgbjyj65tb5ytujym71f,male,journey,,,,,,
1,3344,,image-button-response,1,22388,0.0-1.0,rgbjyj65tb5ytujym71f,male,journey,check-1.png,1.0,check1,,,
2,4489,,image-button-response,2,26881,0.0-2.0,rgbjyj65tb5ytujym71f,male,journey,check-2.png,2.0,check2,,,
3,29133,,instructions,3,56017,0.0-3.0,rgbjyj65tb5ytujym71f,male,journey,,,,"[{""page_index"":0,""viewing_time"":5383},{""page_index"":1,""viewing_time"":16085},{""page_index"":2,""viewing_time"":5383},{""page_index"":3,""viewing_time"":2280}]",,
4,43144,,html-slider-response,4,99167,0.0-4.0,rgbjyj65tb5ytujym71f,male,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>",,trial,,10.0,
5,150263,,survey-text,5,249436,0.0-5.0,rgbjyj65tb5ytujym71f,male,journey,,,description,,,"{""Q0"":""Jason has a long fight ahead of him with an uncertain future. His lymphoma diagnosis has changed his life, but with help and support he will prevail.""}"
6,9693,,survey-likert,6,259133,0.0-6.0-0.0,rgbjyj65tb5ytujym71f,male,journey,,,urgent,,,"{""Q0"":5}"
7,4128,,survey-likert,7,263353,0.0-6.0-1.0,rgbjyj65tb5ytujym71f,male,journey,,,sympathy,,,"{""Q0"":5}"
8,7780,,survey-text,8,271222,0.0-7.0,rgbjyj65tb5ytujym71f,male,journey,,,past-donations,,,"{""Q0"":""7""}"
9,8917,,survey-multi-choice,9,280150,0.0-8.0-0.0,rgbjyj65tb5ytujym71f,male,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,3477,,survey-multi-choice,10,283723,0.0-8.0-1.0,rgbjyj65tb5ytujym71f,male,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,20071,,survey-multi-choice,11,303900,0.0-9.0,rgbjyj65tb5ytujym71f,male,journey,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,5603,,survey-text,12,309633,0.0-10.0,rgbjyj65tb5ytujym71f,male,journey,,,age,,,"{""Q0"":""55""}"
13,3507,,survey-text,13,313145,0.0-11.0,rgbjyj65tb5ytujym71f,male,journey,,,purpose,,,"{""Q0"":""""}"
14,3414,,survey-text,14,316562,0.0-12.0,rgbjyj65tb5ytujym71f,male,journey,,,feedback,,,"{""Q0"":""""}"
15,9230,debrief.html,external-html,15,326191,0.0-13.0,rgbjyj65tb5ytujym71f,male,journey,,,,,,
