,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,13095,consent.html,external-html,0,13222,0.0-0.0,eq12e5zdz7nyu0z0feow,female,journey,,,,,,
1,2658,,image-button-response,1,15884,0.0-1.0,eq12e5zdz7nyu0z0feow,female,journey,check-1.png,1.0,check1,,,
2,2197,,image-button-response,2,18083,0.0-2.0,eq12e5zdz7nyu0z0feow,female,journey,check-2.png,2.0,check2,,,
3,36211,,instructions,3,54294,0.0-3.0,eq12e5zdz7nyu0z0feow,female,journey,,,,"[{""page_index"":0,""viewing_time"":2675},{""page_index"":1,""viewing_time"":22766},{""page_index"":2,""viewing_time"":9990},{""page_index"":3,""viewing_time"":779}]",,
4,43348,,html-slider-response,4,97645,0.0-4.0,eq12e5zdz7nyu0z0feow,female,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>",,trial,,10.0,
5,37519,,survey-text,5,135168,0.0-5.0,eq12e5zdz7nyu0z0feow,female,journey,,,description,,,"{""Q0"":""Jennifer is recovering from cancer. She had lymphoma and this obviously affected her whole life including income. This donation is to help with life and medical costs.""}"
6,4174,,survey-likert,6,139349,0.0-6.0-0.0,eq12e5zdz7nyu0z0feow,female,journey,,,sympathy,,,"{""Q0"":5}"
7,16328,,survey-likert,7,155682,0.0-6.0-1.0,eq12e5zdz7nyu0z0feow,female,journey,,,urgent,,,"{""Q0"":3}"
8,13781,,survey-text,8,169466,0.0-7.0,eq12e5zdz7nyu0z0feow,female,journey,,,past-donations,,,"{""Q0"":""2""}"
9,3953,,survey-multi-choice,9,173429,0.0-8.0-0.0,eq12e5zdz7nyu0z0feow,female,journey,,,self-cancer,,,"{""Q0"":""No""}"
10,2842,,survey-multi-choice,10,176276,0.0-8.0-1.0,eq12e5zdz7nyu0z0feow,female,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,28050,,survey-multi-choice,11,204352,0.0-9.0,eq12e5zdz7nyu0z0feow,female,journey,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,2988,,survey-text,12,207344,0.0-10.0,eq12e5zdz7nyu0z0feow,female,journey,,,age,,,"{""Q0"":""25""}"
13,4224,,survey-text,13,211571,0.0-11.0,eq12e5zdz7nyu0z0feow,female,journey,,,purpose,,,"{""Q0"":""""}"
14,2598,,survey-text,14,214170,0.0-12.0,eq12e5zdz7nyu0z0feow,female,journey,,,feedback,,,"{""Q0"":""""}"
15,39681,debrief.html,external-html,15,254075,0.0-13.0,eq12e5zdz7nyu0z0feow,female,journey,,,,,,
