,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,13545,consent.html,external-html,0,13711,0.0-0.0,sum9001yhghvel368vlp,female,journey,,,,,,
1,2553,,image-button-response,1,16272,0.0-1.0,sum9001yhghvel368vlp,female,journey,check-1.png,1.0,check1,,,
2,4814,,image-button-response,2,21092,0.0-2.0,sum9001yhghvel368vlp,female,journey,check-2.png,2.0,check2,,,
3,32424,,instructions,3,53517,0.0-3.0,sum9001yhghvel368vlp,female,journey,,,,"[{""page_index"":0,""viewing_time"":6330},{""page_index"":1,""viewing_time"":20600},{""page_index"":2,""viewing_time"":4070},{""page_index"":3,""viewing_time"":1422}]",,
4,86162,,html-slider-response,4,139684,0.0-4.0,sum9001yhghvel368vlp,female,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>",,trial,,15.0,
5,69379,,survey-text,5,209066,0.0-5.0,sum9001yhghvel368vlp,female,journey,,,description,,,"{""Q0"":""Jennifer is a strong woman who has to go down a very difficult road. She has been brave and is willing to complete her journey in hopes of feeling strong and much better than when sge started her journey.""}"
6,6413,,survey-likert,6,215487,0.0-6.0-0.0,sum9001yhghvel368vlp,female,journey,,,urgent,,,"{""Q0"":5}"
7,2054,,survey-likert,7,217552,0.0-6.0-1.0,sum9001yhghvel368vlp,female,journey,,,sympathy,,,"{""Q0"":6}"
8,4164,,survey-text,8,221722,0.0-7.0,sum9001yhghvel368vlp,female,journey,,,past-donations,,,"{""Q0"":""5""}"
9,4575,,survey-multi-choice,9,226307,0.0-8.0-0.0,sum9001yhghvel368vlp,female,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,3013,,survey-multi-choice,10,229335,0.0-8.0-1.0,sum9001yhghvel368vlp,female,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,10236,,survey-multi-choice,11,239607,0.0-9.0,sum9001yhghvel368vlp,female,journey,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
12,3720,,survey-text,12,243342,0.0-10.0,sum9001yhghvel368vlp,female,journey,,,age,,,"{""Q0"":""39""}"
13,2318,,survey-text,13,245664,0.0-11.0,sum9001yhghvel368vlp,female,journey,,,purpose,,,"{""Q0"":""""}"
14,1363,,survey-text,14,247030,0.0-12.0,sum9001yhghvel368vlp,female,journey,,,feedback,,,"{""Q0"":""""}"
15,5246,debrief.html,external-html,15,252700,0.0-13.0,sum9001yhghvel368vlp,female,journey,,,,,,
