,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,5826,consent.html,external-html,0,5979,0.0-0.0,zw6a0qzsj0n7r18n36fh,male,journey,,,,,,
1,2796,,image-button-response,1,8782,0.0-1.0,zw6a0qzsj0n7r18n36fh,male,journey,check-1.png,1.0,check1,,,
2,3974,,image-button-response,2,12758,0.0-2.0,zw6a0qzsj0n7r18n36fh,male,journey,check-2.png,2.0,check2,,,
3,29113,,instructions,3,41871,0.0-3.0,zw6a0qzsj0n7r18n36fh,male,journey,,,,"[{""page_index"":0,""viewing_time"":6600},{""page_index"":1,""viewing_time"":15328},{""page_index"":2,""viewing_time"":5795},{""page_index"":3,""viewing_time"":1389}]",,
4,95800,,html-slider-response,4,137673,0.0-4.0,zw6a0qzsj0n7r18n36fh,male,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>",,trial,,20.0,
5,113147,,survey-text,5,250822,0.0-5.0,zw6a0qzsj0n7r18n36fh,male,journey,,,description,,,"{""Q0"":""I would describe it as very unfortunate. A young man with passions and a bright future in front of him shouldn't be going through what he is currently going through. But he is a fighter and with our help he will receive all the treatment necessary. ""}"
6,7439,,survey-likert,6,258264,0.0-6.0-0.0,zw6a0qzsj0n7r18n36fh,male,journey,,,urgent,,,"{""Q0"":5}"
7,3416,,survey-likert,7,261682,0.0-6.0-1.0,zw6a0qzsj0n7r18n36fh,male,journey,,,sympathy,,,"{""Q0"":5}"
8,4230,,survey-text,8,265914,0.0-7.0,zw6a0qzsj0n7r18n36fh,male,journey,,,past-donations,,,"{""Q0"":""2""}"
9,4909,,survey-multi-choice,9,270827,0.0-8.0-0.0,zw6a0qzsj0n7r18n36fh,male,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,2543,,survey-multi-choice,10,273373,0.0-8.0-1.0,zw6a0qzsj0n7r18n36fh,male,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,11654,,survey-multi-choice,11,285037,0.0-9.0,zw6a0qzsj0n7r18n36fh,male,journey,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
12,4916,,survey-text,12,289957,0.0-10.0,zw6a0qzsj0n7r18n36fh,male,journey,,,age,,,"{""Q0"":""49""}"
13,2621,,survey-text,13,292580,0.0-11.0,zw6a0qzsj0n7r18n36fh,male,journey,,,purpose,,,"{""Q0"":""""}"
14,1081,,survey-text,14,293661,0.0-12.0,zw6a0qzsj0n7r18n36fh,male,journey,,,feedback,,,"{""Q0"":""""}"
15,5897,debrief.html,external-html,15,299851,0.0-13.0,zw6a0qzsj0n7r18n36fh,male,journey,,,,,,
