,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,3483,consent.html,external-html,0,3587,0.0-0.0,bqcbwuqn4onjs4cygano,female,journey,,,,,,
1,2859,,image-button-response,1,6448,0.0-1.0,bqcbwuqn4onjs4cygano,female,journey,check-1.png,1.0,check1,,,
2,4884,,image-button-response,2,11334,0.0-2.0,bqcbwuqn4onjs4cygano,female,journey,check-2.png,2.0,check2,,,
3,25493,,instructions,3,36828,0.0-3.0,bqcbwuqn4onjs4cygano,female,journey,,,,"[{""page_index"":0,""viewing_time"":4528},{""page_index"":1,""viewing_time"":13412},{""page_index"":2,""viewing_time"":6147},{""page_index"":3,""viewing_time"":1405}]",,
4,10470,,html-slider-response,4,47300,0.0-4.0,bqcbwuqn4onjs4cygano,female,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>",,trial,,0.0,
5,80723,,survey-text,5,128025,0.0-5.0,bqcbwuqn4onjs4cygano,female,journey,,,description,,,"{""Q0"":""Jennifer has a rare cancer called Lymphoma that she is fighting. It affects the immune system so it is a scary cancer that Jennifer needs help fighting.""}"
6,8335,,survey-likert,6,136361,0.0-6.0-0.0,bqcbwuqn4onjs4cygano,female,journey,,,sympathy,,,"{""Q0"":5}"
7,6257,,survey-likert,7,142619,0.0-6.0-1.0,bqcbwuqn4onjs4cygano,female,journey,,,urgent,,,"{""Q0"":5}"
8,8216,,survey-text,8,150836,0.0-7.0,bqcbwuqn4onjs4cygano,female,journey,,,past-donations,,,"{""Q0"":""3""}"
9,6844,,survey-multi-choice,9,157683,0.0-8.0-0.0,bqcbwuqn4onjs4cygano,female,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,2398,,survey-multi-choice,10,160083,0.0-8.0-1.0,bqcbwuqn4onjs4cygano,female,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,8219,,survey-multi-choice,11,168313,0.0-9.0,bqcbwuqn4onjs4cygano,female,journey,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
12,2474,,survey-text,12,170788,0.0-10.0,bqcbwuqn4onjs4cygano,female,journey,,,age,,,"{""Q0"":""32""}"
13,8063,,survey-text,13,178852,0.0-11.0,bqcbwuqn4onjs4cygano,female,journey,,,purpose,,,"{""Q0"":""no idea""}"
14,1781,,survey-text,14,180635,0.0-12.0,bqcbwuqn4onjs4cygano,female,journey,,,feedback,,,"{""Q0"":""""}"
15,2824,debrief.html,external-html,15,183780,0.0-13.0,bqcbwuqn4onjs4cygano,female,journey,,,,,,
