,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,16187,consent.html,external-html,0,16609,0.0-0.0,k6krskqzjdjgo9bam1ql,male,battle,,,,,,
1,6885,,image-button-response,1,23508,0.0-1.0,k6krskqzjdjgo9bam1ql,male,battle,check-1.png,1.0,check1,,,
2,8453,,image-button-response,2,31967,0.0-2.0,k6krskqzjdjgo9bam1ql,male,battle,check-2.png,1.0,check2,,,
3,13983,,instructions,3,45953,0.0-3.0,k6krskqzjdjgo9bam1ql,male,battle,,,,"[{""page_index"":0,""viewing_time"":3501},{""page_index"":1,""viewing_time"":5727},{""page_index"":2,""viewing_time"":2872},{""page_index"":3,""viewing_time"":1880}]",,
4,12553,,html-slider-response,4,58515,0.0-4.0,k6krskqzjdjgo9bam1ql,male,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>",,trial,,35.0,
5,21528,,survey-text,5,80050,0.0-5.0,k6krskqzjdjgo9bam1ql,male,battle,,,description,,,"{""Q0"":""yes""}"
6,5074,,survey-likert,6,85132,0.0-6.0-0.0,k6krskqzjdjgo9bam1ql,male,battle,,,sympathy,,,"{""Q0"":5}"
7,3638,,survey-likert,7,88778,0.0-6.0-1.0,k6krskqzjdjgo9bam1ql,male,battle,,,urgent,,,"{""Q0"":2}"
8,8879,,survey-text,8,97663,0.0-7.0,k6krskqzjdjgo9bam1ql,male,battle,,,past-donations,,,"{""Q0"":""12""}"
9,2688,,survey-multi-choice,9,100360,0.0-8.0-0.0,k6krskqzjdjgo9bam1ql,male,battle,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,1898,,survey-multi-choice,10,102264,0.0-8.0-1.0,k6krskqzjdjgo9bam1ql,male,battle,,,self-cancer,,,"{""Q0"":""No""}"
11,8588,,survey-multi-choice,11,110887,0.0-9.0,k6krskqzjdjgo9bam1ql,male,battle,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,5860,,survey-text,12,116754,0.0-10.0,k6krskqzjdjgo9bam1ql,male,battle,,,age,,,"{""Q0"":""51""}"
13,3155,,survey-text,13,119913,0.0-11.0,k6krskqzjdjgo9bam1ql,male,battle,,,purpose,,,"{""Q0"":""""}"
14,965,,survey-text,14,120882,0.0-12.0,k6krskqzjdjgo9bam1ql,male,battle,,,feedback,,,"{""Q0"":""""}"
15,71894,debrief.html,external-html,15,194249,0.0-13.0,k6krskqzjdjgo9bam1ql,male,battle,,,,,,
