,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,11832,consent.html,external-html,0,11909,0.0-0.0,xhg91o8r8j98nkcz7dp3,male,literal,,,,,,
1,10496,,image-button-response,1,22413,0.0-1.0,xhg91o8r8j98nkcz7dp3,male,literal,check-1.png,1.0,check1,,,
2,34484,,image-button-response,2,56899,0.0-2.0,xhg91o8r8j98nkcz7dp3,male,literal,check-2.png,2.0,check2,,,
3,49967,,instructions,3,106867,0.0-3.0,xhg91o8r8j98nkcz7dp3,male,literal,,,,"[{""page_index"":0,""viewing_time"":18163},{""page_index"":1,""viewing_time"":19584},{""page_index"":2,""viewing_time"":10294},{""page_index"":3,""viewing_time"":1925}]",,
4,101946,,html-slider-response,4,208816,0.0-4.0,xhg91o8r8j98nkcz7dp3,male,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>",,trial,,10.0,
5,136436,,survey-text,5,345253,0.0-5.0,xhg91o8r8j98nkcz7dp3,male,literal,,,description,,,"{""Q0"":""I have a friend named Jason, he's a good person. Jason is seriously ill, the cost of treatment is beyond his capacity""}"
6,15713,,survey-likert,6,360968,0.0-6.0-0.0,xhg91o8r8j98nkcz7dp3,male,literal,,,sympathy,,,"{""Q0"":5}"
7,5254,,survey-likert,7,366225,0.0-6.0-1.0,xhg91o8r8j98nkcz7dp3,male,literal,,,urgent,,,"{""Q0"":6}"
8,7421,,survey-text,8,373647,0.0-7.0,xhg91o8r8j98nkcz7dp3,male,literal,,,past-donations,,,"{""Q0"":""100""}"
9,3925,,survey-multi-choice,9,377576,0.0-8.0-0.0,xhg91o8r8j98nkcz7dp3,male,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,8142,,survey-multi-choice,10,385721,0.0-8.0-1.0,xhg91o8r8j98nkcz7dp3,male,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,22521,,survey-multi-choice,11,408256,0.0-9.0,xhg91o8r8j98nkcz7dp3,male,literal,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,12046,,survey-text,12,420304,0.0-10.0,xhg91o8r8j98nkcz7dp3,male,literal,,,age,,,"{""Q0"":""30""}"
13,82796,,survey-text,13,503101,0.0-11.0,xhg91o8r8j98nkcz7dp3,male,literal,,,purpose,,,"{""Q0"":""empathy, the ability to do charity and how to spread it positively""}"
14,7636,,survey-text,14,510739,0.0-12.0,xhg91o8r8j98nkcz7dp3,male,literal,,,feedback,,,"{""Q0"":""""}"
15,10572,debrief.html,external-html,15,521581,0.0-13.0,xhg91o8r8j98nkcz7dp3,male,literal,,,,,,
