,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,16608,consent.html,external-html,0,17207,0.0-0.0,h1snsxs489nyj816ubdj,male,battle,,,,,,
1,4034,,image-button-response,1,21251,0.0-1.0,h1snsxs489nyj816ubdj,male,battle,check-1.png,2.0,check1,,,
2,6095,,image-button-response,2,27349,0.0-2.0,h1snsxs489nyj816ubdj,male,battle,check-2.png,1.0,check2,,,
3,10318,,instructions,3,37668,0.0-3.0,h1snsxs489nyj816ubdj,male,battle,,,,"[{""page_index"":0,""viewing_time"":3932},{""page_index"":1,""viewing_time"":3118},{""page_index"":2,""viewing_time"":1719},{""page_index"":3,""viewing_time"":1546}]",,
4,10896,,html-slider-response,4,48569,0.0-4.0,h1snsxs489nyj816ubdj,male,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>",,trial,,40.0,
5,6037,,survey-text,5,54609,0.0-5.0,h1snsxs489nyj816ubdj,male,battle,,,description,,,"{""Q0"":""""}"
6,3615,,survey-likert,6,58229,0.0-6.0-0.0,h1snsxs489nyj816ubdj,male,battle,,,sympathy,,,"{""Q0"":5}"
7,4947,,survey-likert,7,63180,0.0-6.0-1.0,h1snsxs489nyj816ubdj,male,battle,,,urgent,,,"{""Q0"":4}"
8,2865,,survey-text,8,66049,0.0-7.0,h1snsxs489nyj816ubdj,male,battle,,,past-donations,,,"{""Q0"":""""}"
9,2806,,survey-multi-choice,9,68866,0.0-8.0-0.0,h1snsxs489nyj816ubdj,male,battle,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,3178,,survey-multi-choice,10,72058,0.0-8.0-1.0,h1snsxs489nyj816ubdj,male,battle,,,self-cancer,,,"{""Q0"":""No""}"
11,10954,,survey-multi-choice,11,83060,0.0-9.0,h1snsxs489nyj816ubdj,male,battle,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
12,5408,,survey-text,12,88473,0.0-10.0,h1snsxs489nyj816ubdj,male,battle,,,age,,,"{""Q0"":""28""}"
13,2439,,survey-text,13,90914,0.0-11.0,h1snsxs489nyj816ubdj,male,battle,,,purpose,,,"{""Q0"":""""}"
14,1147,,survey-text,14,92065,0.0-12.0,h1snsxs489nyj816ubdj,male,battle,,,feedback,,,"{""Q0"":""""}"
15,14384,debrief.html,external-html,15,108798,0.0-13.0,h1snsxs489nyj816ubdj,male,battle,,,,,,
