,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,25900,consent.html,external-html,0,26026,0.0-0.0,d8qzm73pufzoqkjgyp7q,female,battle,,,,,,
1,2475,,image-button-response,1,28510,0.0-1.0,d8qzm73pufzoqkjgyp7q,female,battle,check-1.png,1.0,check1,,,
2,4546,,image-button-response,2,33061,0.0-2.0,d8qzm73pufzoqkjgyp7q,female,battle,check-2.png,2.0,check2,,,
3,36323,,instructions,3,69386,0.0-3.0,d8qzm73pufzoqkjgyp7q,female,battle,,,,"[{""page_index"":0,""viewing_time"":7040},{""page_index"":1,""viewing_time"":21765},{""page_index"":2,""viewing_time"":5659},{""page_index"":3,""viewing_time"":1858}]",,
4,68898,,html-slider-response,4,138290,0.0-4.0,d8qzm73pufzoqkjgyp7q,female,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>",,trial,,10.0,
5,55129,,survey-text,5,193423,0.0-5.0,d8qzm73pufzoqkjgyp7q,female,battle,,,description,,,"{""Q0"":""Jennifer has a very bad cancer, called lymphoma.\nShe has a lot of expenses and needs to be encouraged.""}"
6,6647,,survey-likert,6,200076,0.0-6.0-0.0,d8qzm73pufzoqkjgyp7q,female,battle,,,urgent,,,"{""Q0"":6}"
7,4073,,survey-likert,7,204154,0.0-6.0-1.0,d8qzm73pufzoqkjgyp7q,female,battle,,,sympathy,,,"{""Q0"":6}"
8,21036,,survey-text,8,225195,0.0-7.0,d8qzm73pufzoqkjgyp7q,female,battle,,,past-donations,,,"{""Q0"":""3""}"
9,3695,,survey-multi-choice,9,228897,0.0-8.0-0.0,d8qzm73pufzoqkjgyp7q,female,battle,,,self-cancer,,,"{""Q0"":""No""}"
10,4231,,survey-multi-choice,10,233136,0.0-8.0-1.0,d8qzm73pufzoqkjgyp7q,female,battle,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,12117,,survey-multi-choice,11,245275,0.0-9.0,d8qzm73pufzoqkjgyp7q,female,battle,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$10,000 through $24,999"",""Q3"":""No""}"
12,9458,,survey-text,12,254737,0.0-10.0,d8qzm73pufzoqkjgyp7q,female,battle,,,age,,,"{""Q0"":""65""}"
13,29284,,survey-text,13,284025,0.0-11.0,d8qzm73pufzoqkjgyp7q,female,battle,,,purpose,,,"{""Q0"":""Reading and observation skills.\nCompassion.\n""}"
14,16753,,survey-text,14,300781,0.0-12.0,d8qzm73pufzoqkjgyp7q,female,battle,,,feedback,,,"{""Q0"":""All went fine. The survey was clear, concise and easy to follow.\nI wish you continued success and favor during these challenging times.\nGod bless and protect you and your family (Psalm 91).\nI hope this is OK, I said a prayer for you and your family.\nSincerely,\nTake care!\nDemetrius""}"
15,6826,debrief.html,external-html,15,308003,0.0-13.0,d8qzm73pufzoqkjgyp7q,female,battle,,,,,,
