,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,5311,consent.html,external-html,0,5350,0.0-0.0,n570exa9xur7cgdl33lq,male,literal,,,,,,
1,2662,,image-button-response,1,8016,0.0-1.0,n570exa9xur7cgdl33lq,male,literal,check-1.png,1.0,check1,,,
2,1268,,image-button-response,2,9286,0.0-2.0,n570exa9xur7cgdl33lq,male,literal,check-2.png,1.0,check2,,,
3,50902,,instructions,3,60189,0.0-3.0,n570exa9xur7cgdl33lq,male,literal,,,,"[{""page_index"":0,""viewing_time"":5419},{""page_index"":1,""viewing_time"":8695},{""page_index"":2,""viewing_time"":35205},{""page_index"":3,""viewing_time"":1582}]",,
4,33675,,html-slider-response,4,93899,0.0-4.0,n570exa9xur7cgdl33lq,male,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>",,trial,,45.0,
5,179000,,survey-text,5,272905,0.0-5.0,n570exa9xur7cgdl33lq,male,literal,,,description,,,"{""Q0"":""Help Jason recover form Lymphoma!\n\nAnyone who has met my best friend Jason knows that he has a heart of gold. But after undergoing a complicated thyroid surgery, Jason was diagnosed with Stage II Lymphoma.""}"
6,7943,,survey-likert,6,280849,0.0-6.0-0.0,n570exa9xur7cgdl33lq,male,literal,,,urgent,,,"{""Q0"":6}"
7,4880,,survey-likert,7,285732,0.0-6.0-1.0,n570exa9xur7cgdl33lq,male,literal,,,sympathy,,,"{""Q0"":6}"
8,9193,,survey-text,8,294929,0.0-7.0,n570exa9xur7cgdl33lq,male,literal,,,past-donations,,,"{""Q0"":""3""}"
9,6605,,survey-multi-choice,9,301537,0.0-8.0-0.0,n570exa9xur7cgdl33lq,male,literal,,,ff-cancer,,,"{""Q0"":""No""}"
10,6327,,survey-multi-choice,10,307873,0.0-8.0-1.0,n570exa9xur7cgdl33lq,male,literal,,,self-cancer,,,"{""Q0"":""No""}"
11,17190,,survey-multi-choice,11,325072,0.0-9.0,n570exa9xur7cgdl33lq,male,literal,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
12,5071,,survey-text,12,330146,0.0-10.0,n570exa9xur7cgdl33lq,male,literal,,,age,,,"{""Q0"":""30""}"
13,319993,,survey-text,13,650140,0.0-11.0,n570exa9xur7cgdl33lq,male,literal,,,purpose,,,"{""Q0"":""It is to find the attitude of helping man.""}"
14,22390,,survey-text,14,672531,0.0-12.0,n570exa9xur7cgdl33lq,male,literal,,,feedback,,,"{""Q0"":""Is awesome researcher""}"
15,7057,debrief.html,external-html,15,681537,0.0-13.0,n570exa9xur7cgdl33lq,male,literal,,,,,,
