,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,10253,consent.html,external-html,0,10304,0.0-0.0,hgznbmu46f0rm70f5z39,male,journey,,,,,,
1,4015,,image-button-response,1,14329,0.0-1.0,hgznbmu46f0rm70f5z39,male,journey,check-1.png,1.0,check1,,,
2,5531,,image-button-response,2,19864,0.0-2.0,hgznbmu46f0rm70f5z39,male,journey,check-2.png,2.0,check2,,,
3,7526,,instructions,3,27392,0.0-3.0,hgznbmu46f0rm70f5z39,male,journey,,,,"[{""page_index"":0,""viewing_time"":2156},{""page_index"":1,""viewing_time"":2144},{""page_index"":2,""viewing_time"":2000},{""page_index"":3,""viewing_time"":1224}]",,
4,107435,,html-slider-response,4,134832,0.0-4.0,hgznbmu46f0rm70f5z39,male,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>",,trial,,31.0,
5,233741,,survey-text,5,368577,0.0-5.0,hgznbmu46f0rm70f5z39,male,journey,,,description,,,"{""Q0"":""Jason was diagnosed with stage II Lymphoma. He's so strong and wants more than anything to get through this journey.""}"
6,6227,,survey-likert,6,374809,0.0-6.0-0.0,hgznbmu46f0rm70f5z39,male,journey,,,urgent,,,"{""Q0"":4}"
7,3401,,survey-likert,7,378216,0.0-6.0-1.0,hgznbmu46f0rm70f5z39,male,journey,,,sympathy,,,"{""Q0"":4}"
8,6715,,survey-text,8,384935,0.0-7.0,hgznbmu46f0rm70f5z39,male,journey,,,past-donations,,,"{""Q0"":""3""}"
9,2689,,survey-multi-choice,9,387635,0.0-8.0-0.0,hgznbmu46f0rm70f5z39,male,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,3990,,survey-multi-choice,10,391631,0.0-8.0-1.0,hgznbmu46f0rm70f5z39,male,journey,,,self-cancer,,,"{""Q0"":""Yes""}"
11,12669,,survey-multi-choice,11,404321,0.0-9.0,hgznbmu46f0rm70f5z39,male,journey,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
12,3425,,survey-text,12,407751,0.0-10.0,hgznbmu46f0rm70f5z39,male,journey,,,age,,,"{""Q0"":""28""}"
13,2005,,survey-text,13,409761,0.0-11.0,hgznbmu46f0rm70f5z39,male,journey,,,purpose,,,"{""Q0"":""""}"
14,1965,,survey-text,14,411729,0.0-12.0,hgznbmu46f0rm70f5z39,male,journey,,,feedback,,,"{""Q0"":""""}"
15,5989,debrief.html,external-html,15,419783,0.0-13.0,hgznbmu46f0rm70f5z39,male,journey,,,,,,
