,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,4267,consent.html,external-html,0,4276,0.0-0.0,zr14wdukce8j90vlap5r,female,journey,,,,,,
1,3225,,image-button-response,1,7506,0.0-1.0,zr14wdukce8j90vlap5r,female,journey,check-1.png,1.0,check1,,,
2,46831,,image-button-response,2,54347,0.0-2.0,zr14wdukce8j90vlap5r,female,journey,check-2.png,2.0,check2,,,
3,50916,,instructions,3,105268,0.0-3.0,zr14wdukce8j90vlap5r,female,journey,,,,"[{""page_index"":0,""viewing_time"":9660},{""page_index"":1,""viewing_time"":34240},{""page_index"":2,""viewing_time"":4716},{""page_index"":3,""viewing_time"":2297}]",,
4,64439,,html-slider-response,4,169725,0.0-4.0,zr14wdukce8j90vlap5r,female,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>",,trial,,13.0,
5,65787,,survey-text,5,235517,0.0-5.0,zr14wdukce8j90vlap5r,female,journey,,,description,,,"{""Q0"":""Jennifer is suffering from cancer and need help. Please extend your financial support to her recovery.\n ""}"
6,7679,,survey-likert,6,243205,0.0-6.0-0.0,zr14wdukce8j90vlap5r,female,journey,,,urgent,,,"{""Q0"":4}"
7,3849,,survey-likert,7,247057,0.0-6.0-1.0,zr14wdukce8j90vlap5r,female,journey,,,sympathy,,,"{""Q0"":4}"
8,10151,,survey-text,8,257213,0.0-7.0,zr14wdukce8j90vlap5r,female,journey,,,past-donations,,,"{""Q0"":""1""}"
9,6918,,survey-multi-choice,9,264141,0.0-8.0-0.0,zr14wdukce8j90vlap5r,female,journey,,,self-cancer,,,"{""Q0"":""No""}"
10,6468,,survey-multi-choice,10,270617,0.0-8.0-1.0,zr14wdukce8j90vlap5r,female,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,73570,,survey-multi-choice,11,344202,0.0-9.0,zr14wdukce8j90vlap5r,female,journey,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""More than $150,000"",""Q3"":""Yes""}"
12,13927,,survey-text,12,358134,0.0-10.0,zr14wdukce8j90vlap5r,female,journey,,,age,,,"{""Q0"":""53""}"
13,8665,,survey-text,13,366802,0.0-11.0,zr14wdukce8j90vlap5r,female,journey,,,purpose,,,"{""Q0"":""""}"
14,30612,,survey-text,14,397417,0.0-12.0,zr14wdukce8j90vlap5r,female,journey,,,feedback,,,"{""Q0"":""""}"
15,26005,debrief.html,external-html,15,423876,0.0-13.0,zr14wdukce8j90vlap5r,female,journey,,,,,,
