,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,12464,consent.html,external-html,0,12584,0.0-0.0,rt4zubbqeduuhuohgdkg,male,journey,,,,,,
1,3738,,image-button-response,1,16329,0.0-1.0,rt4zubbqeduuhuohgdkg,male,journey,check-1.png,1.0,check1,,,
2,7117,,image-button-response,2,23449,0.0-2.0,rt4zubbqeduuhuohgdkg,male,journey,check-2.png,2.0,check2,,,
3,42723,,instructions,3,66174,0.0-3.0,rt4zubbqeduuhuohgdkg,male,journey,,,,"[{""page_index"":0,""viewing_time"":11384},{""page_index"":1,""viewing_time"":21551},{""page_index"":2,""viewing_time"":7745},{""page_index"":3,""viewing_time"":2041}]",,
4,14325,,html-slider-response,4,80502,0.0-4.0,rt4zubbqeduuhuohgdkg,male,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>",,trial,,25.0,
5,71193,,survey-text,5,151698,0.0-5.0,rt4zubbqeduuhuohgdkg,male,journey,,,description,,,"{""Q0"":""He is recovering from a serious illness and anyone brave enough th fight back against cancer deserves our help.  He is financially burdened by the illness and is seeking funds to help get back on his feet.""}"
6,10174,,survey-likert,6,161877,0.0-6.0-0.0,rt4zubbqeduuhuohgdkg,male,journey,,,urgent,,,"{""Q0"":5}"
7,4113,,survey-likert,7,165994,0.0-6.0-1.0,rt4zubbqeduuhuohgdkg,male,journey,,,sympathy,,,"{""Q0"":4}"
8,5410,,survey-text,8,171407,0.0-7.0,rt4zubbqeduuhuohgdkg,male,journey,,,past-donations,,,"{""Q0"":""12""}"
9,5815,,survey-multi-choice,9,177227,0.0-8.0-0.0,rt4zubbqeduuhuohgdkg,male,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,3208,,survey-multi-choice,10,180440,0.0-8.0-1.0,rt4zubbqeduuhuohgdkg,male,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,15250,,survey-multi-choice,11,195701,0.0-9.0,rt4zubbqeduuhuohgdkg,male,journey,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$100,000 through $149,999"",""Q3"":""Yes""}"
12,6680,,survey-text,12,202385,0.0-10.0,rt4zubbqeduuhuohgdkg,male,journey,,,age,,,"{""Q0"":""39""}"
13,7697,,survey-text,13,210085,0.0-11.0,rt4zubbqeduuhuohgdkg,male,journey,,,purpose,,,"{""Q0"":""I'm not sure""}"
14,8492,,survey-text,14,218579,0.0-12.0,rt4zubbqeduuhuohgdkg,male,journey,,,feedback,,,"{""Q0"":""Good study.""}"
15,4980,debrief.html,external-html,15,224047,0.0-13.0,rt4zubbqeduuhuohgdkg,male,journey,,,,,,
