,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,3099,consent.html,external-html,0,3232,0.0-0.0,ht8kxm1pg1wynrarnnlz,female,literal,,,,,,
1,1575,,image-button-response,1,4814,0.0-1.0,ht8kxm1pg1wynrarnnlz,female,literal,check-1.png,1.0,check1,,,
2,5576,,image-button-response,2,10394,0.0-2.0,ht8kxm1pg1wynrarnnlz,female,literal,check-2.png,2.0,check2,,,
3,7668,,instructions,3,18065,0.0-3.0,ht8kxm1pg1wynrarnnlz,female,literal,,,,"[{""page_index"":0,""viewing_time"":3329},{""page_index"":1,""viewing_time"":1740},{""page_index"":2,""viewing_time"":1420},{""page_index"":3,""viewing_time"":1177}]",,
4,3407,,html-slider-response,4,21483,0.0-4.0,ht8kxm1pg1wynrarnnlz,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>",,trial,,25.0,
5,7487,,survey-text,5,28977,0.0-5.0,ht8kxm1pg1wynrarnnlz,female,literal,,,description,,,"{""Q0"":""But I’m not gonna wanna was the day you got me a dm I was like going ""}"
6,2150,,survey-likert,6,31138,0.0-6.0-0.0,ht8kxm1pg1wynrarnnlz,female,literal,,,sympathy,,,"{""Q0"":3}"
7,1850,,survey-likert,7,32998,0.0-6.0-1.0,ht8kxm1pg1wynrarnnlz,female,literal,,,urgent,,,"{""Q0"":3}"
8,3961,,survey-text,8,36969,0.0-7.0,ht8kxm1pg1wynrarnnlz,female,literal,,,past-donations,,,"{""Q0"":""6""}"
9,3830,,survey-multi-choice,9,40813,0.0-8.0-0.0,ht8kxm1pg1wynrarnnlz,female,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,4588,,survey-multi-choice,10,45415,0.0-8.0-1.0,ht8kxm1pg1wynrarnnlz,female,literal,,,ff-cancer,,,"{""Q0"":""No""}"
11,55691,,survey-multi-choice,11,101141,0.0-9.0,ht8kxm1pg1wynrarnnlz,female,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
12,5237,,survey-text,12,106388,0.0-10.0,ht8kxm1pg1wynrarnnlz,female,literal,,,age,,,"{""Q0"":""33""}"
13,8147,,survey-text,13,114539,0.0-11.0,ht8kxm1pg1wynrarnnlz,female,literal,,,purpose,,,"{""Q0"":""Good morning baby love you baby love daddy bye baby love daddy love y’all I’ll see y’all bye bye love you baby daddy ""}"
14,6387,,survey-text,14,120930,0.0-12.0,ht8kxm1pg1wynrarnnlz,female,literal,,,feedback,,,"{""Q0"":""Us and I love you baby love you bye baby love daddy bye baby ""}"
15,6407,debrief.html,external-html,15,127902,0.0-13.0,ht8kxm1pg1wynrarnnlz,female,literal,,,,,,
