,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,23960,consent.html,external-html,0,24225,0.0-0.0,9t1tk8211a6ok9j97d85,female,literal,,,,,,
1,3873,,image-button-response,1,28100,0.0-1.0,9t1tk8211a6ok9j97d85,female,literal,check-1.png,1.0,check1,,,
2,3009,,image-button-response,2,31111,0.0-2.0,9t1tk8211a6ok9j97d85,female,literal,check-2.png,2.0,check2,,,
3,44414,,instructions,3,75525,0.0-3.0,9t1tk8211a6ok9j97d85,female,literal,,,,"[{""page_index"":0,""viewing_time"":8499},{""page_index"":1,""viewing_time"":24234},{""page_index"":2,""viewing_time"":10274},{""page_index"":3,""viewing_time"":1406}]",,
4,57665,,html-slider-response,4,133192,0.0-4.0,9t1tk8211a6ok9j97d85,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>",,trial,,50.0,
5,72018,,survey-text,5,205213,0.0-5.0,9t1tk8211a6ok9j97d85,female,literal,,,description,,,"{""Q0"":""she is going through cancer treatments for lympnoma.  She has to go to chemo and possibly radiation. ""}"
6,8668,,survey-likert,6,213882,0.0-6.0-0.0,9t1tk8211a6ok9j97d85,female,literal,,,urgent,,,"{""Q0"":3}"
7,4459,,survey-likert,7,218342,0.0-6.0-1.0,9t1tk8211a6ok9j97d85,female,literal,,,sympathy,,,"{""Q0"":6}"
8,5548,,survey-text,8,223891,0.0-7.0,9t1tk8211a6ok9j97d85,female,literal,,,past-donations,,,"{""Q0"":""2""}"
9,3094,,survey-multi-choice,9,226987,0.0-8.0-0.0,9t1tk8211a6ok9j97d85,female,literal,,,self-cancer,,,"{""Q0"":""Yes""}"
10,3723,,survey-multi-choice,10,230713,0.0-8.0-1.0,9t1tk8211a6ok9j97d85,female,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,8927,,survey-multi-choice,11,239643,0.0-9.0,9t1tk8211a6ok9j97d85,female,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
12,4732,,survey-text,12,244377,0.0-10.0,9t1tk8211a6ok9j97d85,female,literal,,,age,,,"{""Q0"":""50""}"
13,34632,,survey-text,13,279009,0.0-11.0,9t1tk8211a6ok9j97d85,female,literal,,,purpose,,,"{""Q0"":""based on the urgency or if you went through cancer, would this have any relation to the amount of money willing to donate. ""}"
14,3437,,survey-text,14,282448,0.0-12.0,9t1tk8211a6ok9j97d85,female,literal,,,feedback,,,"{""Q0"":""""}"
15,37494,debrief.html,external-html,15,320332,0.0-13.0,9t1tk8211a6ok9j97d85,female,literal,,,,,,
