,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,40521,consent.html,external-html,0,40708,0.0-0.0,165hlrnwg8zjg0kkd326,female,literal,,,,,,
1,4639,,image-button-response,1,45353,0.0-1.0,165hlrnwg8zjg0kkd326,female,literal,check-1.png,1.0,check1,,,
2,27366,,image-button-response,2,72722,0.0-2.0,165hlrnwg8zjg0kkd326,female,literal,check-2.png,2.0,check2,,,
3,27195,,instructions,3,99918,0.0-3.0,165hlrnwg8zjg0kkd326,female,literal,,,,"[{""page_index"":0,""viewing_time"":6237},{""page_index"":1,""viewing_time"":10735},{""page_index"":2,""viewing_time"":8102},{""page_index"":3,""viewing_time"":2120}]",,
4,93263,,html-slider-response,4,193185,0.0-4.0,165hlrnwg8zjg0kkd326,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>",,trial,,30.0,
5,142749,,survey-text,5,335939,0.0-5.0,165hlrnwg8zjg0kkd326,female,literal,,,description,,,"{""Q0"":""Jennifer need to take thyroid surgery. so we need do donate some amount to her.""}"
6,12147,,survey-likert,6,348090,0.0-6.0-0.0,165hlrnwg8zjg0kkd326,female,literal,,,urgent,,,"{""Q0"":5}"
7,10330,,survey-likert,7,358423,0.0-6.0-1.0,165hlrnwg8zjg0kkd326,female,literal,,,sympathy,,,"{""Q0"":3}"
8,11195,,survey-text,8,369620,0.0-7.0,165hlrnwg8zjg0kkd326,female,literal,,,past-donations,,,"{""Q0"":""0""}"
9,8900,,survey-multi-choice,9,378524,0.0-8.0-0.0,165hlrnwg8zjg0kkd326,female,literal,,,ff-cancer,,,"{""Q0"":""No""}"
10,4219,,survey-multi-choice,10,382747,0.0-8.0-1.0,165hlrnwg8zjg0kkd326,female,literal,,,self-cancer,,,"{""Q0"":""No""}"
11,85215,,survey-multi-choice,11,467975,0.0-9.0,165hlrnwg8zjg0kkd326,female,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
12,12930,,survey-text,12,480908,0.0-10.0,165hlrnwg8zjg0kkd326,female,literal,,,age,,,"{""Q0"":""47""}"
13,40128,,survey-text,13,521038,0.0-11.0,165hlrnwg8zjg0kkd326,female,literal,,,purpose,,,"{""Q0"":""It is very useful for helping others.""}"
14,4381,,survey-text,14,525421,0.0-12.0,165hlrnwg8zjg0kkd326,female,literal,,,feedback,,,"{""Q0"":""""}"
15,38366,debrief.html,external-html,15,564432,0.0-13.0,165hlrnwg8zjg0kkd326,female,literal,,,,,,
