,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,43530,consent.html,external-html,0,43551,0.0-0.0,ufl5pdf6hbb11a02wf1w,female,literal,,,,,,
1,3773,,image-button-response,1,47330,0.0-1.0,ufl5pdf6hbb11a02wf1w,female,literal,check-1.png,1.0,check1,,,
2,4596,,image-button-response,2,51929,0.0-2.0,ufl5pdf6hbb11a02wf1w,female,literal,check-2.png,2.0,check2,,,
3,21512,,instructions,3,73442,0.0-3.0,ufl5pdf6hbb11a02wf1w,female,literal,,,,"[{""page_index"":0,""viewing_time"":7319},{""page_index"":1,""viewing_time"":8360},{""page_index"":2,""viewing_time"":4584},{""page_index"":3,""viewing_time"":1248}]",,
4,46548,,html-slider-response,4,119994,0.0-4.0,ufl5pdf6hbb11a02wf1w,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>",,trial,,10.0,
5,113238,,survey-text,5,233234,0.0-5.0,ufl5pdf6hbb11a02wf1w,female,literal,,,description,,,"{""Q0"":""She was diagnosed with Stage II Lymphoma. She needs chemotherapy and local radiation over the next few months. A friend of her post online for help.""}"
6,6126,,survey-likert,6,239363,0.0-6.0-0.0,ufl5pdf6hbb11a02wf1w,female,literal,,,urgent,,,"{""Q0"":6}"
7,4045,,survey-likert,7,243411,0.0-6.0-1.0,ufl5pdf6hbb11a02wf1w,female,literal,,,sympathy,,,"{""Q0"":4}"
8,4037,,survey-text,8,247450,0.0-7.0,ufl5pdf6hbb11a02wf1w,female,literal,,,past-donations,,,"{""Q0"":""1""}"
9,2837,,survey-multi-choice,9,250291,0.0-8.0-0.0,ufl5pdf6hbb11a02wf1w,female,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,2300,,survey-multi-choice,10,252594,0.0-8.0-1.0,ufl5pdf6hbb11a02wf1w,female,literal,,,ff-cancer,,,"{""Q0"":""No""}"
11,13820,,survey-multi-choice,11,266428,0.0-9.0,ufl5pdf6hbb11a02wf1w,female,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
12,2724,,survey-text,12,269154,0.0-10.0,ufl5pdf6hbb11a02wf1w,female,literal,,,age,,,"{""Q0"":""25""}"
13,2206,,survey-text,13,271362,0.0-11.0,ufl5pdf6hbb11a02wf1w,female,literal,,,purpose,,,"{""Q0"":""""}"
14,1510,,survey-text,14,272874,0.0-12.0,ufl5pdf6hbb11a02wf1w,female,literal,,,feedback,,,"{""Q0"":""""}"
15,5049,debrief.html,external-html,15,278244,0.0-13.0,ufl5pdf6hbb11a02wf1w,female,literal,,,,,,
