,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,33984,consent.html,external-html,0,34501,0.0-0.0,rn4k9hs2fzz7wfcowz9h,female,journey,,,,,,
1,4264,,image-button-response,1,38769,0.0-1.0,rn4k9hs2fzz7wfcowz9h,female,journey,check-1.png,1.0,check1,,,
2,10126,,image-button-response,2,48896,0.0-2.0,rn4k9hs2fzz7wfcowz9h,female,journey,check-2.png,2.0,check2,,,
3,83206,,instructions,3,132103,0.0-3.0,rn4k9hs2fzz7wfcowz9h,female,journey,,,,"[{""page_index"":0,""viewing_time"":14815},{""page_index"":1,""viewing_time"":48207},{""page_index"":2,""viewing_time"":17911},{""page_index"":3,""viewing_time"":2272}]",,
4,50198,,html-slider-response,4,182303,0.0-4.0,rn4k9hs2fzz7wfcowz9h,female,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>",,trial,,20.0,
5,101340,,survey-text,5,283645,0.0-5.0,rn4k9hs2fzz7wfcowz9h,female,journey,,,description,,,"{""Q0"":""I will like first tell a friend about the the Jennifer's situation and when am able to explain the situation to a friend he will definitely help in terms of donation ""}"
6,10046,,survey-likert,6,293694,0.0-6.0-0.0,rn4k9hs2fzz7wfcowz9h,female,journey,,,sympathy,,,"{""Q0"":6}"
7,3062,,survey-likert,7,296757,0.0-6.0-1.0,rn4k9hs2fzz7wfcowz9h,female,journey,,,urgent,,,"{""Q0"":4}"
8,8245,,survey-text,8,305004,0.0-7.0,rn4k9hs2fzz7wfcowz9h,female,journey,,,past-donations,,,"{""Q0"":""5""}"
9,7077,,survey-multi-choice,9,312084,0.0-8.0-0.0,rn4k9hs2fzz7wfcowz9h,female,journey,,,ff-cancer,,,"{""Q0"":""No""}"
10,3381,,survey-multi-choice,10,315468,0.0-8.0-1.0,rn4k9hs2fzz7wfcowz9h,female,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,8111,,survey-multi-choice,11,323588,0.0-9.0,rn4k9hs2fzz7wfcowz9h,female,journey,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
12,3781,,survey-text,12,327371,0.0-10.0,rn4k9hs2fzz7wfcowz9h,female,journey,,,age,,,"{""Q0"":""28""}"
13,36494,,survey-text,13,363867,0.0-11.0,rn4k9hs2fzz7wfcowz9h,female,journey,,,purpose,,,"{""Q0"":""NA""}"
14,20199,,survey-text,14,384067,0.0-12.0,rn4k9hs2fzz7wfcowz9h,female,journey,,,feedback,,,"{""Q0"":""Great task""}"
15,6566,debrief.html,external-html,15,392414,0.0-13.0,rn4k9hs2fzz7wfcowz9h,female,journey,,,,,,
