,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,9602,consent.html,external-html,0,9770,0.0-0.0,dn6eur14os9x2z7oqz25,male,battle,,,,,,
1,4401,,image-button-response,1,14175,0.0-1.0,dn6eur14os9x2z7oqz25,male,battle,check-1.png,1.0,check1,,,
2,3971,,image-button-response,2,18147,0.0-2.0,dn6eur14os9x2z7oqz25,male,battle,check-2.png,2.0,check2,,,
3,23259,,instructions,3,41406,0.0-3.0,dn6eur14os9x2z7oqz25,male,battle,,,,"[{""page_index"":0,""viewing_time"":6938},{""page_index"":1,""viewing_time"":10380},{""page_index"":2,""viewing_time"":4222},{""page_index"":3,""viewing_time"":1717}]",,
4,18647,,html-slider-response,4,60056,0.0-4.0,dn6eur14os9x2z7oqz25,male,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>",,trial,,20.0,
5,44583,,survey-text,5,104641,0.0-5.0,dn6eur14os9x2z7oqz25,male,battle,,,description,,,"{""Q0"":""Jason is suffering from lymphoma and he and his family are going through serious financial hardships because of his treatments. ""}"
6,14377,,survey-likert,6,119023,0.0-6.0-0.0,dn6eur14os9x2z7oqz25,male,battle,,,urgent,,,"{""Q0"":4}"
7,2796,,survey-likert,7,121823,0.0-6.0-1.0,dn6eur14os9x2z7oqz25,male,battle,,,sympathy,,,"{""Q0"":4}"
8,4507,,survey-text,8,126333,0.0-7.0,dn6eur14os9x2z7oqz25,male,battle,,,past-donations,,,"{""Q0"":""3""}"
9,3102,,survey-multi-choice,9,129441,0.0-8.0-0.0,dn6eur14os9x2z7oqz25,male,battle,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,2522,,survey-multi-choice,10,131966,0.0-8.0-1.0,dn6eur14os9x2z7oqz25,male,battle,,,self-cancer,,,"{""Q0"":""No""}"
11,16925,,survey-multi-choice,11,148901,0.0-9.0,dn6eur14os9x2z7oqz25,male,battle,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
12,4563,,survey-text,12,153467,0.0-10.0,dn6eur14os9x2z7oqz25,male,battle,,,age,,,"{""Q0"":""35""}"
13,28792,,survey-text,13,182261,0.0-11.0,dn6eur14os9x2z7oqz25,male,battle,,,purpose,,,"{""Q0"":""You were attempting to gauge people's empathetic responses. ""}"
14,5449,,survey-text,14,187713,0.0-12.0,dn6eur14os9x2z7oqz25,male,battle,,,feedback,,,"{""Q0"":""Not at this time. ""}"
15,7232,debrief.html,external-html,15,195255,0.0-13.0,dn6eur14os9x2z7oqz25,male,battle,,,,,,
