,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,13925,consent.html,external-html,0,14036,0.0-0.0,noq9g3rc0zjn3vn5q3ua,male,battle,,,,,,
1,10305,,image-button-response,1,24344,0.0-1.0,noq9g3rc0zjn3vn5q3ua,male,battle,check-1.png,1.0,check1,,,
2,2924,,image-button-response,2,27270,0.0-2.0,noq9g3rc0zjn3vn5q3ua,male,battle,check-2.png,2.0,check2,,,
3,20459,,instructions,3,47730,0.0-3.0,noq9g3rc0zjn3vn5q3ua,male,battle,,,,"[{""page_index"":0,""viewing_time"":6300},{""page_index"":1,""viewing_time"":10034},{""page_index"":2,""viewing_time"":3225},{""page_index"":3,""viewing_time"":900}]",,
4,66334,,html-slider-response,4,114067,0.0-4.0,noq9g3rc0zjn3vn5q3ua,male,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>",,trial,,1.0,
5,44409,,survey-text,5,158477,0.0-5.0,noq9g3rc0zjn3vn5q3ua,male,battle,,,description,,,"{""Q0"":""Jason is having an awful time with a cancer, and needs chemotherapy and other treatment. To get the treatment he needs, he needs donations.""}"
6,4550,,survey-likert,6,163031,0.0-6.0-0.0,noq9g3rc0zjn3vn5q3ua,male,battle,,,urgent,,,"{""Q0"":6}"
7,2234,,survey-likert,7,165268,0.0-6.0-1.0,noq9g3rc0zjn3vn5q3ua,male,battle,,,sympathy,,,"{""Q0"":6}"
8,2819,,survey-text,8,168087,0.0-7.0,noq9g3rc0zjn3vn5q3ua,male,battle,,,past-donations,,,"{""Q0"":""0""}"
9,2956,,survey-multi-choice,9,171047,0.0-8.0-0.0,noq9g3rc0zjn3vn5q3ua,male,battle,,,self-cancer,,,"{""Q0"":""No""}"
10,5521,,survey-multi-choice,10,176571,0.0-8.0-1.0,noq9g3rc0zjn3vn5q3ua,male,battle,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,10302,,survey-multi-choice,11,186879,0.0-9.0,noq9g3rc0zjn3vn5q3ua,male,battle,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
12,4567,,survey-text,12,191447,0.0-10.0,noq9g3rc0zjn3vn5q3ua,male,battle,,,age,,,"{""Q0"":""25""}"
13,1851,,survey-text,13,193299,0.0-11.0,noq9g3rc0zjn3vn5q3ua,male,battle,,,purpose,,,"{""Q0"":""""}"
14,926,,survey-text,14,194226,0.0-12.0,noq9g3rc0zjn3vn5q3ua,male,battle,,,feedback,,,"{""Q0"":""""}"
15,1097,debrief.html,external-html,15,195651,0.0-13.0,noq9g3rc0zjn3vn5q3ua,male,battle,,,,,,
