,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,25678,consent.html,external-html,0,25728,0.0-0.0,zr3ro3x3aegrendlpvjn,male,battle,,,,,,
1,2149,,image-button-response,1,27881,0.0-1.0,zr3ro3x3aegrendlpvjn,male,battle,check-1.png,1.0,check1,,,
2,2698,,image-button-response,2,30580,0.0-2.0,zr3ro3x3aegrendlpvjn,male,battle,check-2.png,2.0,check2,,,
3,25155,,instructions,3,55737,0.0-3.0,zr3ro3x3aegrendlpvjn,male,battle,,,,"[{""page_index"":0,""viewing_time"":6117},{""page_index"":1,""viewing_time"":10582},{""page_index"":2,""viewing_time"":7389},{""page_index"":3,""viewing_time"":1067}]",,
4,63164,,html-slider-response,4,118903,0.0-4.0,zr3ro3x3aegrendlpvjn,male,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>",,trial,,10.0,
5,36662,,survey-text,5,155567,0.0-5.0,zr3ro3x3aegrendlpvjn,male,battle,,,description,,,"{""Q0"":""He has cancer and needs money to pay for the treatments.  He needs help to provide the appropriate treatments.""}"
6,6509,,survey-likert,6,162078,0.0-6.0-0.0,zr3ro3x3aegrendlpvjn,male,battle,,,sympathy,,,"{""Q0"":5}"
7,2224,,survey-likert,7,164304,0.0-6.0-1.0,zr3ro3x3aegrendlpvjn,male,battle,,,urgent,,,"{""Q0"":4}"
8,6354,,survey-text,8,170659,0.0-7.0,zr3ro3x3aegrendlpvjn,male,battle,,,past-donations,,,"{""Q0"":""10""}"
9,3623,,survey-multi-choice,9,174284,0.0-8.0-0.0,zr3ro3x3aegrendlpvjn,male,battle,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,1958,,survey-multi-choice,10,176244,0.0-8.0-1.0,zr3ro3x3aegrendlpvjn,male,battle,,,self-cancer,,,"{""Q0"":""No""}"
11,8923,,survey-multi-choice,11,185174,0.0-9.0,zr3ro3x3aegrendlpvjn,male,battle,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$100,000 through $149,999"",""Q3"":""Yes""}"
12,3558,,survey-text,12,188733,0.0-10.0,zr3ro3x3aegrendlpvjn,male,battle,,,age,,,"{""Q0"":""34""}"
13,1510,,survey-text,13,190244,0.0-11.0,zr3ro3x3aegrendlpvjn,male,battle,,,purpose,,,"{""Q0"":""""}"
14,872,,survey-text,14,191117,0.0-12.0,zr3ro3x3aegrendlpvjn,male,battle,,,feedback,,,"{""Q0"":""""}"
15,4228,debrief.html,external-html,15,195494,0.0-13.0,zr3ro3x3aegrendlpvjn,male,battle,,,,,,
