,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,8082,consent.html,external-html,0,8300,0.0-0.0,3bd5aq36rv6j8z49rsst,female,journey,,,,,,
1,1843,,image-button-response,1,10148,0.0-1.0,3bd5aq36rv6j8z49rsst,female,journey,check-1.png,1.0,check1,,,
2,3486,,image-button-response,2,13638,0.0-2.0,3bd5aq36rv6j8z49rsst,female,journey,check-2.png,2.0,check2,,,
3,16616,,instructions,3,30258,0.0-3.0,3bd5aq36rv6j8z49rsst,female,journey,,,,"[{""page_index"":0,""viewing_time"":4851},{""page_index"":1,""viewing_time"":6025},{""page_index"":2,""viewing_time"":4487},{""page_index"":3,""viewing_time"":1252}]",,
4,13430,,html-slider-response,4,43693,0.0-4.0,3bd5aq36rv6j8z49rsst,female,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>",,trial,,20.0,
5,22796,,survey-text,5,66492,0.0-5.0,3bd5aq36rv6j8z49rsst,female,journey,,,description,,,"{""Q0"":""Jennifer is suffering from lymphoma ""}"
6,4891,,survey-likert,6,71386,0.0-6.0-0.0,3bd5aq36rv6j8z49rsst,female,journey,,,sympathy,,,"{""Q0"":4}"
7,4007,,survey-likert,7,75394,0.0-6.0-1.0,3bd5aq36rv6j8z49rsst,female,journey,,,urgent,,,"{""Q0"":5}"
8,9643,,survey-text,8,85040,0.0-7.0,3bd5aq36rv6j8z49rsst,female,journey,,,past-donations,,,"{""Q0"":""10""}"
9,3658,,survey-multi-choice,9,88701,0.0-8.0-0.0,3bd5aq36rv6j8z49rsst,female,journey,,,ff-cancer,,,"{""Q0"":""No""}"
10,2414,,survey-multi-choice,10,91117,0.0-8.0-1.0,3bd5aq36rv6j8z49rsst,female,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,8070,,survey-multi-choice,11,99199,0.0-9.0,3bd5aq36rv6j8z49rsst,female,journey,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,2652,,survey-text,12,101852,0.0-10.0,3bd5aq36rv6j8z49rsst,female,journey,,,age,,,"{""Q0"":""30""}"
13,2271,,survey-text,13,104125,0.0-11.0,3bd5aq36rv6j8z49rsst,female,journey,,,purpose,,,"{""Q0"":""""}"
14,1453,,survey-text,14,105581,0.0-12.0,3bd5aq36rv6j8z49rsst,female,journey,,,feedback,,,"{""Q0"":""""}"
15,4092,debrief.html,external-html,15,110319,0.0-13.0,3bd5aq36rv6j8z49rsst,female,journey,,,,,,
