,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,13770,consent.html,external-html,0,13783,0.0-0.0,48sngkr62c9r1kj85b10,female,journey,,,,,,
1,2131,,image-button-response,1,15917,0.0-1.0,48sngkr62c9r1kj85b10,female,journey,check-1.png,1.0,check1,,,
2,3312,,image-button-response,2,19230,0.0-2.0,48sngkr62c9r1kj85b10,female,journey,check-2.png,2.0,check2,,,
3,22243,,instructions,3,41474,0.0-3.0,48sngkr62c9r1kj85b10,female,journey,,,,"[{""page_index"":0,""viewing_time"":5144},{""page_index"":1,""viewing_time"":11739},{""page_index"":2,""viewing_time"":4228},{""page_index"":3,""viewing_time"":1130}]",,
4,35585,,html-slider-response,4,77061,0.0-4.0,48sngkr62c9r1kj85b10,female,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>",,trial,,25.0,
5,47911,,survey-text,5,124974,0.0-5.0,48sngkr62c9r1kj85b10,female,journey,,,description,,,"{""Q0"":""Jennifer is battling lymphoma and needs help to raise funds to battle it. ""}"
6,7130,,survey-likert,6,132107,0.0-6.0-0.0,48sngkr62c9r1kj85b10,female,journey,,,sympathy,,,"{""Q0"":4}"
7,2543,,survey-likert,7,134653,0.0-6.0-1.0,48sngkr62c9r1kj85b10,female,journey,,,urgent,,,"{""Q0"":4}"
8,2927,,survey-text,8,137582,0.0-7.0,48sngkr62c9r1kj85b10,female,journey,,,past-donations,,,"{""Q0"":""0""}"
9,2875,,survey-multi-choice,9,140461,0.0-8.0-0.0,48sngkr62c9r1kj85b10,female,journey,,,ff-cancer,,,"{""Q0"":""No""}"
10,1732,,survey-multi-choice,10,142195,0.0-8.0-1.0,48sngkr62c9r1kj85b10,female,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,5267,,survey-multi-choice,11,147473,0.0-9.0,48sngkr62c9r1kj85b10,female,journey,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
12,3163,,survey-text,12,150637,0.0-10.0,48sngkr62c9r1kj85b10,female,journey,,,age,,,"{""Q0"":""27""}"
13,2005,,survey-text,13,152643,0.0-11.0,48sngkr62c9r1kj85b10,female,journey,,,purpose,,,"{""Q0"":""""}"
14,1492,,survey-text,14,154136,0.0-12.0,48sngkr62c9r1kj85b10,female,journey,,,feedback,,,"{""Q0"":""""}"
15,9705,debrief.html,external-html,15,164125,0.0-13.0,48sngkr62c9r1kj85b10,female,journey,,,,,,
