,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,95408,consent.html,external-html,0,95846,0.0-0.0,2w3qlk69gg14akfhbzl1,female,literal,,,,,,
1,2827,,image-button-response,1,98689,0.0-1.0,2w3qlk69gg14akfhbzl1,female,literal,check-1.png,1.0,check1,,,
2,4224,,image-button-response,2,102918,0.0-2.0,2w3qlk69gg14akfhbzl1,female,literal,check-2.png,2.0,check2,,,
3,16454,,instructions,3,119374,0.0-3.0,2w3qlk69gg14akfhbzl1,female,literal,,,,"[{""page_index"":0,""viewing_time"":3645},{""page_index"":1,""viewing_time"":6855},{""page_index"":2,""viewing_time"":3952},{""page_index"":3,""viewing_time"":2000}]",,
4,17010,,html-slider-response,4,136390,0.0-4.0,2w3qlk69gg14akfhbzl1,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>",,trial,,30.0,
5,13323,,survey-text,5,149717,0.0-5.0,2w3qlk69gg14akfhbzl1,female,literal,,,description,,,"{""Q0"":""very critical""}"
6,7422,,survey-likert,6,157143,0.0-6.0-0.0,2w3qlk69gg14akfhbzl1,female,literal,,,sympathy,,,"{""Q0"":5}"
7,6603,,survey-likert,7,163750,0.0-6.0-1.0,2w3qlk69gg14akfhbzl1,female,literal,,,urgent,,,"{""Q0"":5}"
8,5627,,survey-text,8,169381,0.0-7.0,2w3qlk69gg14akfhbzl1,female,literal,,,past-donations,,,"{""Q0"":""5""}"
9,2912,,survey-multi-choice,9,172302,0.0-8.0-0.0,2w3qlk69gg14akfhbzl1,female,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,3327,,survey-multi-choice,10,175637,0.0-8.0-1.0,2w3qlk69gg14akfhbzl1,female,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,7647,,survey-multi-choice,11,183319,0.0-9.0,2w3qlk69gg14akfhbzl1,female,literal,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
12,4489,,survey-text,12,187812,0.0-10.0,2w3qlk69gg14akfhbzl1,female,literal,,,age,,,"{""Q0"":""32""}"
13,5493,,survey-text,13,193308,0.0-11.0,2w3qlk69gg14akfhbzl1,female,literal,,,purpose,,,"{""Q0"":""""}"
14,1797,,survey-text,14,195108,0.0-12.0,2w3qlk69gg14akfhbzl1,female,literal,,,feedback,,,"{""Q0"":""""}"
15,6534,debrief.html,external-html,15,203711,0.0-13.0,2w3qlk69gg14akfhbzl1,female,literal,,,,,,
