,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,26134,consent.html,external-html,0,26298,0.0-0.0,mhrlyqkpp8phbztz3b72,female,literal,,,,,,
1,1961,,image-button-response,1,28263,0.0-1.0,mhrlyqkpp8phbztz3b72,female,literal,check-1.png,1.0,check1,,,
2,4062,,image-button-response,2,32326,0.0-2.0,mhrlyqkpp8phbztz3b72,female,literal,check-2.png,2.0,check2,,,
3,30143,,instructions,3,62470,0.0-3.0,mhrlyqkpp8phbztz3b72,female,literal,,,,"[{""page_index"":0,""viewing_time"":4743},{""page_index"":1,""viewing_time"":21263},{""page_index"":2,""viewing_time"":2416},{""page_index"":3,""viewing_time"":1720}]",,
4,37629,,html-slider-response,4,100102,0.0-4.0,mhrlyqkpp8phbztz3b72,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>",,trial,,25.0,
5,69310,,survey-text,5,169414,0.0-5.0,mhrlyqkpp8phbztz3b72,female,literal,,,description,,,"{""Q0"":""Jennifer is just one of many people suffering from cancer.  It's difficult to feel enough sympathy for someone I don't even know to donate money for their treatment.  ""}"
6,6927,,survey-likert,6,176343,0.0-6.0-0.0,mhrlyqkpp8phbztz3b72,female,literal,,,urgent,,,"{""Q0"":4}"
7,3574,,survey-likert,7,179950,0.0-6.0-1.0,mhrlyqkpp8phbztz3b72,female,literal,,,sympathy,,,"{""Q0"":5}"
8,6935,,survey-text,8,186910,0.0-7.0,mhrlyqkpp8phbztz3b72,female,literal,,,past-donations,,,"{""Q0"":""2""}"
9,3366,,survey-multi-choice,9,190278,0.0-8.0-0.0,mhrlyqkpp8phbztz3b72,female,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,5645,,survey-multi-choice,10,195950,0.0-8.0-1.0,mhrlyqkpp8phbztz3b72,female,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,11705,,survey-multi-choice,11,207687,0.0-9.0,mhrlyqkpp8phbztz3b72,female,literal,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,5637,,survey-text,12,213350,0.0-10.0,mhrlyqkpp8phbztz3b72,female,literal,,,age,,,"{""Q0"":""54""}"
13,16278,,survey-text,13,229630,0.0-11.0,mhrlyqkpp8phbztz3b72,female,literal,,,purpose,,,"{""Q0"":""I don't know, which means your experiment is well-designed.""}"
14,6214,,survey-text,14,235846,0.0-12.0,mhrlyqkpp8phbztz3b72,female,literal,,,feedback,,,"{""Q0"":""Stay well!""}"
15,17675,debrief.html,external-html,15,253879,0.0-13.0,mhrlyqkpp8phbztz3b72,female,literal,,,,,,
