,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,11606,consent.html,external-html,0,11705,0.0-0.0,bgla1s2age632s0yddbh,female,journey,,,,,,
1,1851,,image-button-response,1,13559,0.0-1.0,bgla1s2age632s0yddbh,female,journey,check-1.png,1.0,check1,,,
2,3154,,image-button-response,2,16715,0.0-2.0,bgla1s2age632s0yddbh,female,journey,check-2.png,2.0,check2,,,
3,37179,,instructions,3,53894,0.0-3.0,bgla1s2age632s0yddbh,female,journey,,,,"[{""page_index"":0,""viewing_time"":6483},{""page_index"":1,""viewing_time"":13680},{""page_index"":2,""viewing_time"":15553},{""page_index"":3,""viewing_time"":1462}]",,
4,70446,,html-slider-response,4,124341,0.0-4.0,bgla1s2age632s0yddbh,female,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_fj.png"" class=""main-trial""/>",,trial,,0.0,
5,53664,,survey-text,5,178006,0.0-5.0,bgla1s2age632s0yddbh,female,journey,,,description,,,"{""Q0"":""Jennifer suffers from lymphoma, a cancer that was discovered after she underwent a complicated thyroid surgery. Her best friend is running a fundraising campaign to help her with some expenses.""}"
6,5605,,survey-likert,6,183612,0.0-6.0-0.0,bgla1s2age632s0yddbh,female,journey,,,sympathy,,,"{""Q0"":6}"
7,6488,,survey-likert,7,190102,0.0-6.0-1.0,bgla1s2age632s0yddbh,female,journey,,,urgent,,,"{""Q0"":0}"
8,3180,,survey-text,8,193284,0.0-7.0,bgla1s2age632s0yddbh,female,journey,,,past-donations,,,"{""Q0"":""0""}"
9,3806,,survey-multi-choice,9,197091,0.0-8.0-0.0,bgla1s2age632s0yddbh,female,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,2630,,survey-multi-choice,10,199723,0.0-8.0-1.0,bgla1s2age632s0yddbh,female,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,12912,,survey-multi-choice,11,212642,0.0-9.0,bgla1s2age632s0yddbh,female,journey,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
12,3793,,survey-text,12,216437,0.0-10.0,bgla1s2age632s0yddbh,female,journey,,,age,,,"{""Q0"":""45""}"
13,3447,,survey-text,13,219885,0.0-11.0,bgla1s2age632s0yddbh,female,journey,,,purpose,,,"{""Q0"":""""}"
14,2374,,survey-text,14,222259,0.0-12.0,bgla1s2age632s0yddbh,female,journey,,,feedback,,,"{""Q0"":""""}"
15,35395,debrief.html,external-html,15,257943,0.0-13.0,bgla1s2age632s0yddbh,female,journey,,,,,,
