,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,12830,consent.html,external-html,0,12986,0.0-0.0,6eo597z9xn1rsq4h6zeh,female,battle,,,,,,
1,2677,,image-button-response,1,15670,0.0-1.0,6eo597z9xn1rsq4h6zeh,female,battle,check-1.png,1.0,check1,,,
2,2555,,image-button-response,2,18228,0.0-2.0,6eo597z9xn1rsq4h6zeh,female,battle,check-2.png,2.0,check2,,,
3,37915,,instructions,3,56145,0.0-3.0,6eo597z9xn1rsq4h6zeh,female,battle,,,,"[{""page_index"":0,""viewing_time"":3402},{""page_index"":1,""viewing_time"":18084},{""page_index"":2,""viewing_time"":15056},{""page_index"":3,""viewing_time"":1372}]",,
4,47622,,html-slider-response,4,103770,0.0-4.0,6eo597z9xn1rsq4h6zeh,female,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_fb.png"" class=""main-trial""/>",,trial,,10.0,
5,24870,,survey-text,5,128643,0.0-5.0,6eo597z9xn1rsq4h6zeh,female,battle,,,description,,,"{""Q0"":""She has cancer and needs to have chemotherapy. She needs help covering the mounting medical expenses.""}"
6,6072,,survey-likert,6,134719,0.0-6.0-0.0,6eo597z9xn1rsq4h6zeh,female,battle,,,urgent,,,"{""Q0"":5}"
7,4166,,survey-likert,7,138893,0.0-6.0-1.0,6eo597z9xn1rsq4h6zeh,female,battle,,,sympathy,,,"{""Q0"":5}"
8,2738,,survey-text,8,141638,0.0-7.0,6eo597z9xn1rsq4h6zeh,female,battle,,,past-donations,,,"{""Q0"":""0""}"
9,3705,,survey-multi-choice,9,145349,0.0-8.0-0.0,6eo597z9xn1rsq4h6zeh,female,battle,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,2469,,survey-multi-choice,10,147826,0.0-8.0-1.0,6eo597z9xn1rsq4h6zeh,female,battle,,,self-cancer,,,"{""Q0"":""No""}"
11,12884,,survey-multi-choice,11,160735,0.0-9.0,6eo597z9xn1rsq4h6zeh,female,battle,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,3148,,survey-text,12,163889,0.0-10.0,6eo597z9xn1rsq4h6zeh,female,battle,,,age,,,"{""Q0"":""26""}"
13,17433,,survey-text,13,181325,0.0-11.0,6eo597z9xn1rsq4h6zeh,female,battle,,,purpose,,,"{""Q0"":""Feelings of sympathy vs. selfishness""}"
14,2612,,survey-text,14,183938,0.0-12.0,6eo597z9xn1rsq4h6zeh,female,battle,,,feedback,,,"{""Q0"":""No""}"
15,13183,debrief.html,external-html,15,197589,0.0-13.0,6eo597z9xn1rsq4h6zeh,female,battle,,,,,,
