,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,51343,consent.html,external-html,0,51440,0.0-0.0,cqb0xer6xjt23f62lcpy,male,literal,,,,,,
1,9891,,image-button-response,1,61334,0.0-1.0,cqb0xer6xjt23f62lcpy,male,literal,check-1.png,1.0,check1,,,
2,3838,,image-button-response,2,65173,0.0-2.0,cqb0xer6xjt23f62lcpy,male,literal,check-2.png,2.0,check2,,,
3,49366,,instructions,3,114540,0.0-3.0,cqb0xer6xjt23f62lcpy,male,literal,,,,"[{""page_index"":0,""viewing_time"":8713},{""page_index"":1,""viewing_time"":36134},{""page_index"":2,""viewing_time"":3591},{""page_index"":3,""viewing_time"":928}]",,
4,34818,,html-slider-response,4,149359,0.0-4.0,cqb0xer6xjt23f62lcpy,male,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>",,trial,,30.0,
5,24618,,survey-text,5,173979,0.0-5.0,cqb0xer6xjt23f62lcpy,male,literal,,,description,,,"{""Q0"":""He had a battle in front of him with treatment in chemotherapy. He is trying to raise money to help with this. ""}"
6,6087,,survey-likert,6,180069,0.0-6.0-0.0,cqb0xer6xjt23f62lcpy,male,literal,,,sympathy,,,"{""Q0"":6}"
7,3645,,survey-likert,7,183715,0.0-6.0-1.0,cqb0xer6xjt23f62lcpy,male,literal,,,urgent,,,"{""Q0"":6}"
8,4415,,survey-text,8,188131,0.0-7.0,cqb0xer6xjt23f62lcpy,male,literal,,,past-donations,,,"{""Q0"":""4""}"
9,44397,,survey-multi-choice,9,232529,0.0-8.0-0.0,cqb0xer6xjt23f62lcpy,male,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,8036,,survey-multi-choice,10,240566,0.0-8.0-1.0,cqb0xer6xjt23f62lcpy,male,literal,,,self-cancer,,,"{""Q0"":""No""}"
11,15191,,survey-multi-choice,11,255761,0.0-9.0,cqb0xer6xjt23f62lcpy,male,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,3381,,survey-text,12,259145,0.0-10.0,cqb0xer6xjt23f62lcpy,male,literal,,,age,,,"{""Q0"":""46""}"
13,4088,,survey-text,13,263233,0.0-11.0,cqb0xer6xjt23f62lcpy,male,literal,,,purpose,,,"{""Q0"":""unsure""}"
14,3157,,survey-text,14,266392,0.0-12.0,cqb0xer6xjt23f62lcpy,male,literal,,,feedback,,,"{""Q0"":""no""}"
15,4008,debrief.html,external-html,15,270779,0.0-13.0,cqb0xer6xjt23f62lcpy,male,literal,,,,,,
