,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,15022,consent.html,external-html,0,15509,0.0-0.0,wlkrgqwmjmsdhqmwdcg5,female,literal,,,,,,
1,3056,,image-button-response,1,18576,0.0-1.0,wlkrgqwmjmsdhqmwdcg5,female,literal,check-1.png,1.0,check1,,,
2,3700,,image-button-response,2,22285,0.0-2.0,wlkrgqwmjmsdhqmwdcg5,female,literal,check-2.png,2.0,check2,,,
3,22568,,instructions,3,44857,0.0-3.0,wlkrgqwmjmsdhqmwdcg5,female,literal,,,,"[{""page_index"":0,""viewing_time"":4385},{""page_index"":1,""viewing_time"":9778},{""page_index"":2,""viewing_time"":7210},{""page_index"":3,""viewing_time"":1193}]",,
4,29469,,html-slider-response,4,74362,0.0-4.0,wlkrgqwmjmsdhqmwdcg5,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>",,trial,,10.0,
5,59937,,survey-text,5,134307,0.0-5.0,wlkrgqwmjmsdhqmwdcg5,female,literal,,,description,,,"{""Q0"":""She had surgery for a Thyroid issue and she has since developed lymphoma, a cancer where she has to have treatment every couple of weeks. She has a heart of gold and her friend is trying to raise money to help her with treatments. ""}"
6,7343,,survey-likert,6,141658,0.0-6.0-0.0,wlkrgqwmjmsdhqmwdcg5,female,literal,,,urgent,,,"{""Q0"":4}"
7,2924,,survey-likert,7,144601,0.0-6.0-1.0,wlkrgqwmjmsdhqmwdcg5,female,literal,,,sympathy,,,"{""Q0"":5}"
8,5328,,survey-text,8,149948,0.0-7.0,wlkrgqwmjmsdhqmwdcg5,female,literal,,,past-donations,,,"{""Q0"":""2""}"
9,2539,,survey-multi-choice,9,152499,0.0-8.0-0.0,wlkrgqwmjmsdhqmwdcg5,female,literal,,,self-cancer,,,"{""Q0"":""Yes""}"
10,3765,,survey-multi-choice,10,156295,0.0-8.0-1.0,wlkrgqwmjmsdhqmwdcg5,female,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,10218,,survey-multi-choice,11,166603,0.0-9.0,wlkrgqwmjmsdhqmwdcg5,female,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
12,3460,,survey-text,12,170083,0.0-10.0,wlkrgqwmjmsdhqmwdcg5,female,literal,,,age,,,"{""Q0"":""39""}"
13,27789,,survey-text,13,197877,0.0-11.0,wlkrgqwmjmsdhqmwdcg5,female,literal,,,purpose,,,"{""Q0"":""To see if we related to someone and if we decided to donate to them based on that.""}"
14,1408,,survey-text,14,199290,0.0-12.0,wlkrgqwmjmsdhqmwdcg5,female,literal,,,feedback,,,"{""Q0"":""""}"
15,9411,debrief.html,external-html,15,209156,0.0-13.0,wlkrgqwmjmsdhqmwdcg5,female,literal,,,,,,
