,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,10358,consent.html,external-html,0,10497,0.0-0.0,ekr18wrycfof0m7umdyr,male,literal,,,,,,
1,7794,,image-button-response,1,18294,0.0-1.0,ekr18wrycfof0m7umdyr,male,literal,check-1.png,3.0,check1,,,
2,14418,,image-button-response,2,32714,0.0-2.0,ekr18wrycfof0m7umdyr,male,literal,check-2.png,2.0,check2,,,
3,15709,,instructions,3,48424,0.0-3.0,ekr18wrycfof0m7umdyr,male,literal,,,,"[{""page_index"":0,""viewing_time"":5323},{""page_index"":1,""viewing_time"":5046},{""page_index"":2,""viewing_time"":2349},{""page_index"":3,""viewing_time"":2990}]",,
4,14399,,html-slider-response,4,62825,0.0-4.0,ekr18wrycfof0m7umdyr,male,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_ml.png"" class=""main-trial""/>",,trial,,50.0,
5,53638,,survey-text,5,116464,0.0-5.0,ekr18wrycfof0m7umdyr,male,literal,,,description,,,"{""Q0"":""Jason's is very innocent boy. Jason's situation to a friend.""}"
6,6629,,survey-likert,6,123096,0.0-6.0-0.0,ekr18wrycfof0m7umdyr,male,literal,,,sympathy,,,"{""Q0"":5}"
7,3917,,survey-likert,7,127015,0.0-6.0-1.0,ekr18wrycfof0m7umdyr,male,literal,,,urgent,,,"{""Q0"":5}"
8,14049,,survey-text,8,141065,0.0-7.0,ekr18wrycfof0m7umdyr,male,literal,,,past-donations,,,"{""Q0"":""12""}"
9,4727,,survey-multi-choice,9,145796,0.0-8.0-0.0,ekr18wrycfof0m7umdyr,male,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,2587,,survey-multi-choice,10,148386,0.0-8.0-1.0,ekr18wrycfof0m7umdyr,male,literal,,,self-cancer,,,"{""Q0"":""Yes""}"
11,19300,,survey-multi-choice,11,167697,0.0-9.0,ekr18wrycfof0m7umdyr,male,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
12,17187,,survey-text,12,184886,0.0-10.0,ekr18wrycfof0m7umdyr,male,literal,,,age,,,"{""Q0"":""1968""}"
13,9859,,survey-text,13,194746,0.0-11.0,ekr18wrycfof0m7umdyr,male,literal,,,purpose,,,"{""Q0"":""I like""}"
14,18009,,survey-text,14,212757,0.0-12.0,ekr18wrycfof0m7umdyr,male,literal,,,feedback,,,"{""Q0"":""I like this experiment""}"
15,10367,debrief.html,external-html,15,223389,0.0-13.0,ekr18wrycfof0m7umdyr,male,literal,,,,,,
