,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,7554,consent.html,external-html,0,7633,0.0-0.0,3u7mjsouy4pdt7zbausw,male,literal,,,,,,
1,3534,,image-button-response,1,11181,0.0-1.0,3u7mjsouy4pdt7zbausw,male,literal,check-1.png,1.0,check1,,,
2,4535,,image-button-response,2,15725,0.0-2.0,3u7mjsouy4pdt7zbausw,male,literal,check-2.png,2.0,check2,,,
3,37209,,instructions,3,52939,0.0-3.0,3u7mjsouy4pdt7zbausw,male,literal,,,,"[{""page_index"":0,""viewing_time"":11187},{""page_index"":1,""viewing_time"":16470},{""page_index"":2,""viewing_time"":7910},{""page_index"":3,""viewing_time"":1637}]",,
4,38117,,html-slider-response,4,91068,0.0-4.0,3u7mjsouy4pdt7zbausw,male,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>",,trial,,40.0,
5,102170,,survey-text,5,193253,0.0-5.0,3u7mjsouy4pdt7zbausw,male,literal,,,description,,,"{""Q0"":""Very kind hearted friends\nPerson whom just found out they have thyroid cancer. Anything will help as he goes through cheeks and many more surgeries afterward. ""}"
6,6864,,survey-likert,6,200125,0.0-6.0-0.0,3u7mjsouy4pdt7zbausw,male,literal,,,urgent,,,"{""Q0"":5}"
7,3097,,survey-likert,7,203232,0.0-6.0-1.0,3u7mjsouy4pdt7zbausw,male,literal,,,sympathy,,,"{""Q0"":6}"
8,4258,,survey-text,8,207502,0.0-7.0,3u7mjsouy4pdt7zbausw,male,literal,,,past-donations,,,"{""Q0"":""1""}"
9,3640,,survey-multi-choice,9,211155,0.0-8.0-0.0,3u7mjsouy4pdt7zbausw,male,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,3299,,survey-multi-choice,10,214467,0.0-8.0-1.0,3u7mjsouy4pdt7zbausw,male,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
11,9841,,survey-multi-choice,11,224347,0.0-9.0,3u7mjsouy4pdt7zbausw,male,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
12,6300,,survey-text,12,230655,0.0-10.0,3u7mjsouy4pdt7zbausw,male,literal,,,age,,,"{""Q0"":""25""}"
13,4515,,survey-text,13,235177,0.0-11.0,3u7mjsouy4pdt7zbausw,male,literal,,,purpose,,,"{""Q0"":""""}"
14,1426,,survey-text,14,236610,0.0-12.0,3u7mjsouy4pdt7zbausw,male,literal,,,feedback,,,"{""Q0"":""""}"
15,2172,debrief.html,external-html,15,239046,0.0-13.0,3u7mjsouy4pdt7zbausw,male,literal,,,,,,
