,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,26137,consent.html,external-html,0,26525,0.0-0.0,0peu7vatn3zywnczadkh,female,literal,,,,,,
1,3297,,image-button-response,1,29825,0.0-1.0,0peu7vatn3zywnczadkh,female,literal,check-1.png,1.0,check1,,,
2,3246,,image-button-response,2,33072,0.0-2.0,0peu7vatn3zywnczadkh,female,literal,check-2.png,2.0,check2,,,
3,27996,,instructions,3,61069,0.0-3.0,0peu7vatn3zywnczadkh,female,literal,,,,"[{""page_index"":0,""viewing_time"":4311},{""page_index"":1,""viewing_time"":17911},{""page_index"":2,""viewing_time"":4042},{""page_index"":3,""viewing_time"":1732}]",,
4,36458,,html-slider-response,4,97530,0.0-4.0,0peu7vatn3zywnczadkh,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>",,trial,,10.0,
5,37259,,survey-text,5,134790,0.0-5.0,0peu7vatn3zywnczadkh,female,literal,,,description,,,"{""Q0"":""while undergoing thyroid treatment she was diagnosed with lymphoma. her friend thinks the world of her and wants to help her out.""}"
6,7785,,survey-likert,6,142576,0.0-6.0-0.0,0peu7vatn3zywnczadkh,female,literal,,,sympathy,,,"{""Q0"":4}"
7,5264,,survey-likert,7,147842,0.0-6.0-1.0,0peu7vatn3zywnczadkh,female,literal,,,urgent,,,"{""Q0"":4}"
8,7102,,survey-text,8,154945,0.0-7.0,0peu7vatn3zywnczadkh,female,literal,,,past-donations,,,"{""Q0"":""3""}"
9,4222,,survey-multi-choice,9,159169,0.0-8.0-0.0,0peu7vatn3zywnczadkh,female,literal,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,4030,,survey-multi-choice,10,163201,0.0-8.0-1.0,0peu7vatn3zywnczadkh,female,literal,,,self-cancer,,,"{""Q0"":""No""}"
11,11989,,survey-multi-choice,11,175195,0.0-9.0,0peu7vatn3zywnczadkh,female,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""Prefer not to say"",""Q3"":""Yes""}"
12,5328,,survey-text,12,180524,0.0-10.0,0peu7vatn3zywnczadkh,female,literal,,,age,,,"{""Q0"":""50""}"
13,55551,,survey-text,13,236076,0.0-11.0,0peu7vatn3zywnczadkh,female,literal,,,purpose,,,"{""Q0"":""empathy, charitibility, probability""}"
14,4910,,survey-text,14,240988,0.0-12.0,0peu7vatn3zywnczadkh,female,literal,,,feedback,,,"{""Q0"":""no""}"
15,14906,debrief.html,external-html,15,256597,0.0-13.0,0peu7vatn3zywnczadkh,female,literal,,,,,,
