,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,58329,consent.html,external-html,0,58431,0.0-0.0,zo5juk1vxjwjzx3bv6fd,male,battle,,,,,,
1,2678,,image-button-response,1,61114,0.0-1.0,zo5juk1vxjwjzx3bv6fd,male,battle,check-1.png,1.0,check1,,,
2,3337,,image-button-response,2,64454,0.0-2.0,zo5juk1vxjwjzx3bv6fd,male,battle,check-2.png,2.0,check2,,,
3,30655,,instructions,3,95111,0.0-3.0,zo5juk1vxjwjzx3bv6fd,male,battle,,,,"[{""page_index"":0,""viewing_time"":6712},{""page_index"":1,""viewing_time"":17496},{""page_index"":2,""viewing_time"":5299},{""page_index"":3,""viewing_time"":1147}]",,
4,26367,,html-slider-response,4,121482,0.0-4.0,zo5juk1vxjwjzx3bv6fd,male,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>",,trial,,5.0,
5,7904,,survey-text,5,129389,0.0-5.0,zo5juk1vxjwjzx3bv6fd,male,battle,,,description,,,"{""Q0"":""Friendly""}"
6,9032,,survey-likert,6,138424,0.0-6.0-0.0,zo5juk1vxjwjzx3bv6fd,male,battle,,,sympathy,,,"{""Q0"":5}"
7,2371,,survey-likert,7,140798,0.0-6.0-1.0,zo5juk1vxjwjzx3bv6fd,male,battle,,,urgent,,,"{""Q0"":5}"
8,4587,,survey-text,8,145387,0.0-7.0,zo5juk1vxjwjzx3bv6fd,male,battle,,,past-donations,,,"{""Q0"":""0""}"
9,3416,,survey-multi-choice,9,148808,0.0-8.0-0.0,zo5juk1vxjwjzx3bv6fd,male,battle,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,2358,,survey-multi-choice,10,151170,0.0-8.0-1.0,zo5juk1vxjwjzx3bv6fd,male,battle,,,self-cancer,,,"{""Q0"":""No""}"
11,13275,,survey-multi-choice,11,164458,0.0-9.0,zo5juk1vxjwjzx3bv6fd,male,battle,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
12,2404,,survey-text,12,166864,0.0-10.0,zo5juk1vxjwjzx3bv6fd,male,battle,,,age,,,"{""Q0"":""22""}"
13,2676,,survey-text,13,169541,0.0-11.0,zo5juk1vxjwjzx3bv6fd,male,battle,,,purpose,,,"{""Q0"":""""}"
14,1269,,survey-text,14,170812,0.0-12.0,zo5juk1vxjwjzx3bv6fd,male,battle,,,feedback,,,"{""Q0"":""""}"
15,23358,debrief.html,external-html,15,194452,0.0-13.0,zo5juk1vxjwjzx3bv6fd,male,battle,,,,,,
