,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,46205,consent.html,external-html,0,46252,0.0-0.0,bp2nknt6v237w4njlzkx,female,literal,,,,,,
1,3931,,image-button-response,1,50190,0.0-1.0,bp2nknt6v237w4njlzkx,female,literal,check-1.png,1.0,check1,,,
2,8777,,image-button-response,2,58970,0.0-2.0,bp2nknt6v237w4njlzkx,female,literal,check-2.png,2.0,check2,,,
3,47879,,instructions,3,106850,0.0-3.0,bp2nknt6v237w4njlzkx,female,literal,,,,"[{""page_index"":0,""viewing_time"":3336},{""page_index"":1,""viewing_time"":10170},{""page_index"":2,""viewing_time"":32601},{""page_index"":3,""viewing_time"":1771}]",,
4,14598,,html-slider-response,4,121451,0.0-4.0,bp2nknt6v237w4njlzkx,female,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_fl.png"" class=""main-trial""/>",,trial,,35.0,
5,5125,,survey-text,5,126579,0.0-5.0,bp2nknt6v237w4njlzkx,female,literal,,,description,,,"{""Q0"":""""}"
6,7459,,survey-likert,6,134041,0.0-6.0-0.0,bp2nknt6v237w4njlzkx,female,literal,,,sympathy,,,"{""Q0"":4}"
7,2745,,survey-likert,7,136790,0.0-6.0-1.0,bp2nknt6v237w4njlzkx,female,literal,,,urgent,,,"{""Q0"":3}"
8,11476,,survey-text,8,148268,0.0-7.0,bp2nknt6v237w4njlzkx,female,literal,,,past-donations,,,"{""Q0"":""10""}"
9,4433,,survey-multi-choice,9,152704,0.0-8.0-0.0,bp2nknt6v237w4njlzkx,female,literal,,,self-cancer,,,"{""Q0"":""No""}"
10,4033,,survey-multi-choice,10,156741,0.0-8.0-1.0,bp2nknt6v237w4njlzkx,female,literal,,,ff-cancer,,,"{""Q0"":""No""}"
11,14411,,survey-multi-choice,11,171162,0.0-9.0,bp2nknt6v237w4njlzkx,female,literal,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,6816,,survey-text,12,177980,0.0-10.0,bp2nknt6v237w4njlzkx,female,literal,,,age,,,"{""Q0"":""35""}"
13,4605,,survey-text,13,182588,0.0-11.0,bp2nknt6v237w4njlzkx,female,literal,,,purpose,,,"{""Q0"":""""}"
14,5711,,survey-text,14,188301,0.0-12.0,bp2nknt6v237w4njlzkx,female,literal,,,feedback,,,"{""Q0"":""""}"
15,6070,debrief.html,external-html,15,194682,0.0-13.0,bp2nknt6v237w4njlzkx,female,literal,,,,,,
