,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,3239,consent.html,external-html,0,3307,0.0-0.0,ejdabfck8u4gmmsqn3u4,female,journey,,,,,,
1,3050,,image-button-response,1,6363,0.0-1.0,ejdabfck8u4gmmsqn3u4,female,journey,check-1.png,1.0,check1,,,
2,3180,,image-button-response,2,9546,0.0-2.0,ejdabfck8u4gmmsqn3u4,female,journey,check-2.png,2.0,check2,,,
3,19048,,instructions,3,28597,0.0-3.0,ejdabfck8u4gmmsqn3u4,female,journey,,,,"[{""page_index"":0,""viewing_time"":6388},{""page_index"":1,""viewing_time"":7190},{""page_index"":2,""viewing_time"":4082},{""page_index"":3,""viewing_time"":1386}]",,
4,55541,,html-slider-response,4,84143,0.0-4.0,ejdabfck8u4gmmsqn3u4,female,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>",,trial,,0.0,
5,12869,,survey-text,5,97016,0.0-5.0,ejdabfck8u4gmmsqn3u4,female,journey,,,description,,,"{""Q0"":""She is extremely ill with lymphoma ""}"
6,4911,,survey-likert,6,101930,0.0-6.0-0.0,ejdabfck8u4gmmsqn3u4,female,journey,,,urgent,,,"{""Q0"":5}"
7,2757,,survey-likert,7,104690,0.0-6.0-1.0,ejdabfck8u4gmmsqn3u4,female,journey,,,sympathy,,,"{""Q0"":5}"
8,3611,,survey-text,8,108305,0.0-7.0,ejdabfck8u4gmmsqn3u4,female,journey,,,past-donations,,,"{""Q0"":""2""}"
9,6279,,survey-multi-choice,9,114588,0.0-8.0-0.0,ejdabfck8u4gmmsqn3u4,female,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,4228,,survey-multi-choice,10,118820,0.0-8.0-1.0,ejdabfck8u4gmmsqn3u4,female,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,9094,,survey-multi-choice,11,127928,0.0-9.0,ejdabfck8u4gmmsqn3u4,female,journey,,,demographics,,,"{""Q0"":""Female"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""More than $150,000"",""Q3"":""Yes""}"
12,3789,,survey-text,12,131720,0.0-10.0,ejdabfck8u4gmmsqn3u4,female,journey,,,age,,,"{""Q0"":""41""}"
13,2474,,survey-text,13,134197,0.0-11.0,ejdabfck8u4gmmsqn3u4,female,journey,,,purpose,,,"{""Q0"":""""}"
14,2922,,survey-text,14,137121,0.0-12.0,ejdabfck8u4gmmsqn3u4,female,journey,,,feedback,,,"{""Q0"":""""}"
15,3499,debrief.html,external-html,15,140895,0.0-13.0,ejdabfck8u4gmmsqn3u4,female,journey,,,,,,
