,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,81428,consent.html,external-html,0,81609,0.0-0.0,r9z566ha61fa4pq3326p,male,literal,,,,,,
1,3723,,image-button-response,1,85339,0.0-1.0,r9z566ha61fa4pq3326p,male,literal,check-1.png,1.0,check1,,,
2,4864,,image-button-response,2,90207,0.0-2.0,r9z566ha61fa4pq3326p,male,literal,check-2.png,2.0,check2,,,
3,77594,,instructions,3,167804,0.0-3.0,r9z566ha61fa4pq3326p,male,literal,,,,"[{""page_index"":0,""viewing_time"":22733},{""page_index"":1,""viewing_time"":31739},{""page_index"":2,""viewing_time"":20302},{""page_index"":3,""viewing_time"":2817}]",,
4,132228,,html-slider-response,4,300045,0.0-4.0,r9z566ha61fa4pq3326p,male,literal,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_ml.png"" class=""main-trial""/>",,trial,,20.0,
5,170607,,survey-text,5,470659,0.0-5.0,r9z566ha61fa4pq3326p,male,literal,,,description,,,"{""Q0"":""Jason is someone who deserves a chance in life. He has to undergo 3 to four months of cancer fighting treatment and needs money to do it.""}"
6,12870,,survey-likert,6,483538,0.0-6.0-0.0,r9z566ha61fa4pq3326p,male,literal,,,sympathy,,,"{""Q0"":6}"
7,11088,,survey-likert,7,494633,0.0-6.0-1.0,r9z566ha61fa4pq3326p,male,literal,,,urgent,,,"{""Q0"":6}"
8,11953,,survey-text,8,506591,0.0-7.0,r9z566ha61fa4pq3326p,male,literal,,,past-donations,,,"{""Q0"":""2""}"
9,13557,,survey-multi-choice,9,520160,0.0-8.0-0.0,r9z566ha61fa4pq3326p,male,literal,,,ff-cancer,,,"{""Q0"":""No""}"
10,4878,,survey-multi-choice,10,525047,0.0-8.0-1.0,r9z566ha61fa4pq3326p,male,literal,,,self-cancer,,,"{""Q0"":""No""}"
11,28079,,survey-multi-choice,11,553162,0.0-9.0,r9z566ha61fa4pq3326p,male,literal,,,demographics,,,"{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
12,10447,,survey-text,12,563615,0.0-10.0,r9z566ha61fa4pq3326p,male,literal,,,age,,,"{""Q0"":""70""}"
13,56203,,survey-text,13,619822,0.0-11.0,r9z566ha61fa4pq3326p,male,literal,,,purpose,,,"{""Q0"":""To see how much someone is sympathetic to a situation.""}"
14,3907,,survey-text,14,623734,0.0-12.0,r9z566ha61fa4pq3326p,male,literal,,,feedback,,,"{""Q0"":""""}"
15,78776,debrief.html,external-html,15,703184,0.0-13.0,r9z566ha61fa4pq3326p,male,literal,,,,,,
