,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,19387,consent.html,external-html,0,19506,0.0-0.0,jqy04zud59flculeg73g,female,battle,,,,,,
1,2141,,image-button-response,1,21656,0.0-1.0,jqy04zud59flculeg73g,female,battle,check-1.png,1.0,check1,,,
2,5774,,image-button-response,2,27432,0.0-2.0,jqy04zud59flculeg73g,female,battle,check-2.png,2.0,check2,,,
3,11827,,instructions,3,39260,0.0-3.0,jqy04zud59flculeg73g,female,battle,,,,"[{""page_index"":0,""viewing_time"":2985},{""page_index"":1,""viewing_time"":6708},{""page_index"":2,""viewing_time"":1310},{""page_index"":3,""viewing_time"":823}]",,
4,17938,,html-slider-response,4,57203,0.0-4.0,jqy04zud59flculeg73g,female,battle,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_fb.png"" class=""main-trial""/>",,trial,,40.0,
5,158025,,survey-text,5,215231,0.0-5.0,jqy04zud59flculeg73g,female,battle,,,description,,,"{""Q0"":""Its awful what hes going through and any money would help him with all the expenses he has. He will receive treatments every 21 days for 3-4 months. Hes been pretty sick so any money would help him.""}"
6,10108,,survey-likert,6,225343,0.0-6.0-0.0,jqy04zud59flculeg73g,female,battle,,,urgent,,,"{""Q0"":5}"
7,3158,,survey-likert,7,228505,0.0-6.0-1.0,jqy04zud59flculeg73g,female,battle,,,sympathy,,,"{""Q0"":6}"
8,6596,,survey-text,8,235104,0.0-7.0,jqy04zud59flculeg73g,female,battle,,,past-donations,,,"{""Q0"":""3""}"
9,2940,,survey-multi-choice,9,238049,0.0-8.0-0.0,jqy04zud59flculeg73g,female,battle,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,1846,,survey-multi-choice,10,239900,0.0-8.0-1.0,jqy04zud59flculeg73g,female,battle,,,self-cancer,,,"{""Q0"":""No""}"
11,14437,,survey-multi-choice,11,254352,0.0-9.0,jqy04zud59flculeg73g,female,battle,,,demographics,,,"{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,3569,,survey-text,12,257923,0.0-10.0,jqy04zud59flculeg73g,female,battle,,,age,,,"{""Q0"":""31""}"
13,10800,,survey-text,13,268725,0.0-11.0,jqy04zud59flculeg73g,female,battle,,,purpose,,,"{""Q0"":""to see how much we would donate""}"
14,6642,,survey-text,14,275372,0.0-12.0,jqy04zud59flculeg73g,female,battle,,,feedback,,,"{""Q0"":""no feedback, stay safe!""}"
15,5054,debrief.html,external-html,15,280870,0.0-13.0,jqy04zud59flculeg73g,female,battle,,,,,,
