,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,7700,consent.html,external-html,0,7888,0.0-0.0,nkn8t9dg6rfsut2k50yl,male,journey,,,,,,
1,4025,,image-button-response,1,11924,0.0-1.0,nkn8t9dg6rfsut2k50yl,male,journey,check-1.png,1.0,check1,,,
2,2565,,image-button-response,2,14509,0.0-2.0,nkn8t9dg6rfsut2k50yl,male,journey,check-2.png,2.0,check2,,,
3,102580,,instructions,3,117092,0.0-3.0,nkn8t9dg6rfsut2k50yl,male,journey,,,,"[{""page_index"":0,""viewing_time"":97170},{""page_index"":1,""viewing_time"":1501},{""page_index"":2,""viewing_time"":2260},{""page_index"":3,""viewing_time"":1644}]",,
4,6380,,html-slider-response,4,123483,0.0-4.0,nkn8t9dg6rfsut2k50yl,male,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_mj.png"" class=""main-trial""/>",,trial,,5.0,
5,246357,,survey-text,5,369850,0.0-5.0,nkn8t9dg6rfsut2k50yl,male,journey,,,description,,,"{""Q0"":""jason undergoing a complicated thyroid surgey.after surjery jason receieve treatments of every 3-4 months.am rasing money for jason to help pay for many expenses that will help fot the jason.any little bit help for jasons life""}"
6,7963,,survey-likert,6,377818,0.0-6.0-0.0,nkn8t9dg6rfsut2k50yl,male,journey,,,urgent,,,"{""Q0"":6}"
7,7739,,survey-likert,7,385567,0.0-6.0-1.0,nkn8t9dg6rfsut2k50yl,male,journey,,,sympathy,,,"{""Q0"":5}"
8,9940,,survey-text,8,395525,0.0-7.0,nkn8t9dg6rfsut2k50yl,male,journey,,,past-donations,,,"{""Q0"":""6""}"
9,9738,,survey-multi-choice,9,405281,0.0-8.0-0.0,nkn8t9dg6rfsut2k50yl,male,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,13482,,survey-multi-choice,10,418777,0.0-8.0-1.0,nkn8t9dg6rfsut2k50yl,male,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,19428,,survey-multi-choice,11,438264,0.0-9.0,nkn8t9dg6rfsut2k50yl,male,journey,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,26312,,survey-text,12,464583,0.0-10.0,nkn8t9dg6rfsut2k50yl,male,journey,,,age,,,"{""Q0"":""34""}"
13,13973,,survey-text,13,478562,0.0-11.0,nkn8t9dg6rfsut2k50yl,male,journey,,,purpose,,,"{""Q0"":""good""}"
14,9823,,survey-text,14,488389,0.0-12.0,nkn8t9dg6rfsut2k50yl,male,journey,,,feedback,,,"{""Q0"":""good""}"
15,31532,debrief.html,external-html,15,520310,0.0-13.0,nkn8t9dg6rfsut2k50yl,male,journey,,,,,,
