,rt,url,trial_type,trial_index,time_elapsed,internal_node_id,ppt,recipient_sex,metaphor,stimulus,button_pressed,qtype,view_history,response,responses
0,21113,consent.html,external-html,0,21157,0.0-0.0,bp9hx059afdp7zwtla1e,male,journey,,,,,,
1,10878,,image-button-response,1,32040,0.0-1.0,bp9hx059afdp7zwtla1e,male,journey,check-1.png,1.0,check1,,,
2,4929,,image-button-response,2,36972,0.0-2.0,bp9hx059afdp7zwtla1e,male,journey,check-2.png,2.0,check2,,,
3,60661,,instructions,3,97633,0.0-3.0,bp9hx059afdp7zwtla1e,male,journey,,,,"[{""page_index"":0,""viewing_time"":11468},{""page_index"":1,""viewing_time"":32368},{""page_index"":2,""viewing_time"":14792},{""page_index"":3,""viewing_time"":2032}]",,
4,101602,,html-slider-response,4,199237,0.0-4.0,bp9hx059afdp7zwtla1e,male,journey,"<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>",,trial,,30.0,
5,86714,,survey-text,5,285953,0.0-5.0,bp9hx059afdp7zwtla1e,male,journey,,,description,,,"{""Q0"":""I would say that Jason has is in a tough situation with the cancer. However, being the cancer is stage 2, he probably has a fair chance of recovery.""}"
6,9519,,survey-likert,6,295475,0.0-6.0-0.0,bp9hx059afdp7zwtla1e,male,journey,,,urgent,,,"{""Q0"":4}"
7,5021,,survey-likert,7,300498,0.0-6.0-1.0,bp9hx059afdp7zwtla1e,male,journey,,,sympathy,,,"{""Q0"":5}"
8,5974,,survey-text,8,306473,0.0-7.0,bp9hx059afdp7zwtla1e,male,journey,,,past-donations,,,"{""Q0"":""0""}"
9,9294,,survey-multi-choice,9,315770,0.0-8.0-0.0,bp9hx059afdp7zwtla1e,male,journey,,,ff-cancer,,,"{""Q0"":""Yes""}"
10,3258,,survey-multi-choice,10,319030,0.0-8.0-1.0,bp9hx059afdp7zwtla1e,male,journey,,,self-cancer,,,"{""Q0"":""No""}"
11,25157,,survey-multi-choice,11,344194,0.0-9.0,bp9hx059afdp7zwtla1e,male,journey,,,demographics,,,"{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
12,6382,,survey-text,12,350578,0.0-10.0,bp9hx059afdp7zwtla1e,male,journey,,,age,,,"{""Q0"":""57""}"
13,50391,,survey-text,13,400970,0.0-11.0,bp9hx059afdp7zwtla1e,male,journey,,,purpose,,,"{""Q0"":""I believe this study attempted to assess ones willingness to help another in distress.""}"
14,2663,,survey-text,14,403634,0.0-12.0,bp9hx059afdp7zwtla1e,male,journey,,,feedback,,,"{""Q0"":""""}"
15,19428,debrief.html,external-html,15,423181,0.0-13.0,bp9hx059afdp7zwtla1e,male,journey,,,,,,
